Locus.Tag	Source	Cluster.Information	Gene.Information	New_locus_tag
FAEPRAA2165_02925	KO_number	KO:K00244	fumarate reductase flavoprotein subunit [EC:1.3.5.4]	FAEPRAA2165_RS12225
FAEPRAA2165_01581	KO_number	KO:K00248	butyryl-CoA dehydrogenase [EC:1.3.8.1]	FAEPRAA2165_RS06575
FAEPRAA2165_02184	KO_number	KO:K00262	glutamate dehydrogenase (NADP+) [EC:1.4.1.4]	FAEPRAA2165_RS09105
FAEPRAA2165_00732	KO_number	KO:K00266	glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]	FAEPRAA2165_RS03000
FAEPRAA2165_02189	KO_number	KO:K00266	glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]	FAEPRAA2165_RS09120
FAEPRAA2165_02500	KO_number	KO:K00266	glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]	FAEPRAA2165_RS10365
FAEPRAA2165_02188	KO_number	KO:K00284	glutamate synthase (ferredoxin) [EC:1.4.7.1]	NA
FAEPRAA2165_01570	KO_number	KO:K00286	pyrroline-5-carboxylate reductase [EC:1.5.1.2]	FAEPRAA2165_RS06525
FAEPRAA2165_01729	KO_number	KO:K00290	saccharopine dehydrogenase (NAD+, L-lysine forming) [EC:1.5.1.7]	FAEPRAA2165_RS07225
FAEPRAA2165_02633	KO_number	KO:K00350	Na+-transporting NADH:ubiquinone oxidoreductase subunit E [EC:1.6.5.-]	FAEPRAA2165_RS10935
FAEPRAA2165_02613	KO_number	KO:K00375	GntR family transcriptional regulator / MocR family aminotransferase	FAEPRAA2165_RS10850
FAEPRAA2165_02756	KO_number	KO:K00384	thioredoxin reductase (NADPH) [EC:1.8.1.9]	FAEPRAA2165_RS11475
FAEPRAA2165_02775	KO_number	KO:K00527	ribonucleoside-triphosphate reductase [EC:1.17.4.2]	FAEPRAA2165_RS11560
FAEPRAA2165_00731	KO_number	KO:K00528	ferredoxin--NADP+ reductase [EC:1.18.1.2]	FAEPRAA2165_RS02995
FAEPRAA2165_03498	KO_number	KO:K00547	homocysteine S-methyltransferase [EC:2.1.1.10]	FAEPRAA2165_RS14630
FAEPRAA2165_02554	KO_number	KO:K00548	5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]	FAEPRAA2165_RS10590
FAEPRAA2165_01223	KO_number	KO:K00554	tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]	FAEPRAA2165_RS05090
FAEPRAA2165_01153	KO_number	KO:K00558	DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	FAEPRAA2165_RS04770
FAEPRAA2165_02569	KO_number	KO:K00558	DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	FAEPRAA2165_RS10660
FAEPRAA2165_02962	KO_number	KO:K00558	DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	FAEPRAA2165_RS12390
FAEPRAA2165_03144	KO_number	KO:K00558	DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	FAEPRAA2165_RS13140
FAEPRAA2165_03554	KO_number	KO:K00558	DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	FAEPRAA2165_RS15805
FAEPRAA2165_00837	KO_number	KO:K00563	23S rRNA (guanine745-N1)-methyltransferase [EC:2.1.1.187]	NA
FAEPRAA2165_02629	KO_number	KO:K00563	23S rRNA (guanine745-N1)-methyltransferase [EC:2.1.1.187]	FAEPRAA2165_RS10915
FAEPRAA2165_00380	KO_number	KO:K00566	tRNA-specific 2-thiouridylase [EC:2.8.1.-]	FAEPRAA2165_RS01535
FAEPRAA2165_01251	KO_number	KO:K00566	tRNA-specific 2-thiouridylase [EC:2.8.1.-]	FAEPRAA2165_RS05210
FAEPRAA2165_00938	KO_number	KO:K00567	methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	FAEPRAA2165_RS03885
FAEPRAA2165_01884	KO_number	KO:K00571	site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]	FAEPRAA2165_RS07845
FAEPRAA2165_02022	KO_number	KO:K00571	site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]	FAEPRAA2165_RS08465
FAEPRAA2165_03404	KO_number	KO:K00571	site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]	FAEPRAA2165_RS14190
FAEPRAA2165_02904	KO_number	KO:K00595	precorrin-6Y C5,15-methyltransferase (decarboxylating) [EC:2.1.1.132]	FAEPRAA2165_RS12120
FAEPRAA2165_01361	KO_number	KO:K00602	phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]	FAEPRAA2165_RS05695
FAEPRAA2165_01548	KO_number	KO:K00604	methionyl-tRNA formyltransferase [EC:2.1.2.9]	FAEPRAA2165_RS06435
FAEPRAA2165_02458	KO_number	KO:K00609	aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]	NA
FAEPRAA2165_02459	KO_number	KO:K00610	aspartate carbamoyltransferase regulatory subunit	FAEPRAA2165_RS10210
FAEPRAA2165_00163	KO_number	KO:K00611	ornithine carbamoyltransferase [EC:2.1.3.3]	FAEPRAA2165_RS00695
FAEPRAA2165_00366	KO_number	KO:K00611	ornithine carbamoyltransferase [EC:2.1.3.3]	FAEPRAA2165_RS01475
FAEPRAA2165_00033	KO_number	KO:K00615	transketolase [EC:2.2.1.1]	FAEPRAA2165_RS00145
FAEPRAA2165_00034	KO_number	KO:K00615	transketolase [EC:2.2.1.1]	NA
FAEPRAA2165_00167	KO_number	KO:K00620	glutamate N-acetyltransferase / amino-acid N-acetyltransferase [EC:2.3.1.35 2.3.1.1]	FAEPRAA2165_RS00710
FAEPRAA2165_01225	KO_number	KO:K00625	phosphate acetyltransferase [EC:2.3.1.8]	FAEPRAA2165_RS05100
FAEPRAA2165_01578	KO_number	KO:K00626	acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	FAEPRAA2165_RS06560
FAEPRAA2165_00336	KO_number	KO:K00640	serine O-acetyltransferase [EC:2.3.1.30]	FAEPRAA2165_RS01355
FAEPRAA2165_03070	KO_number	KO:K00645	[acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]	FAEPRAA2165_RS12830
FAEPRAA2165_03067	KO_number	KO:K00648	3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]	FAEPRAA2165_RS12815
FAEPRAA2165_03037	KO_number	KO:K00651	homoserine O-succinyltransferase [EC:2.3.1.46]	FAEPRAA2165_RS12695
FAEPRAA2165_00023	KO_number	KO:K00655	1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]	FAEPRAA2165_RS00100
FAEPRAA2165_00349	KO_number	KO:K00655	1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]	FAEPRAA2165_RS01405
FAEPRAA2165_02890	KO_number	KO:K00656	formate C-acetyltransferase [EC:2.3.1.54]	FAEPRAA2165_RS12045
FAEPRAA2165_03047	KO_number	KO:K00657	diamine N-acetyltransferase [EC:2.3.1.57]	FAEPRAA2165_RS12740
FAEPRAA2165_01408	KO_number	KO:K00688	starch phosphorylase [EC:2.4.1.1]	FAEPRAA2165_RS05885
FAEPRAA2165_03203	KO_number	KO:K00688	starch phosphorylase [EC:2.4.1.1]	FAEPRAA2165_RS13385
FAEPRAA2165_00719	KO_number	KO:K00700	1,4-alpha-glucan branching enzyme [EC:2.4.1.18]	FAEPRAA2165_RS02935
FAEPRAA2165_01813	KO_number	KO:K00700	1,4-alpha-glucan branching enzyme [EC:2.4.1.18]	FAEPRAA2165_RS07535
FAEPRAA2165_03089	KO_number	KO:K00702	cellobiose phosphorylase [EC:2.4.1.20]	FAEPRAA2165_RS12905
FAEPRAA2165_00716	KO_number	KO:K00703	starch synthase [EC:2.4.1.21]	FAEPRAA2165_RS02920
FAEPRAA2165_01982	KO_number	KO:K00705	4-alpha-glucanotransferase [EC:2.4.1.25]	FAEPRAA2165_RS08280
FAEPRAA2165_02644	KO_number	KO:K00705	4-alpha-glucanotransferase [EC:2.4.1.25]	FAEPRAA2165_RS10990
FAEPRAA2165_00946	KO_number	KO:K00756	pyrimidine-nucleoside phosphorylase [EC:2.4.2.2]	FAEPRAA2165_RS03915
FAEPRAA2165_01942	KO_number	KO:K00759	adenine phosphoribosyltransferase [EC:2.4.2.7]	FAEPRAA2165_RS08110
FAEPRAA2165_01241	KO_number	KO:K00760	hypoxanthine phosphoribosyltransferase [EC:2.4.2.8]	FAEPRAA2165_RS05165
FAEPRAA2165_01116	KO_number	KO:K00761	uracil phosphoribosyltransferase [EC:2.4.2.9]	FAEPRAA2165_RS04630
FAEPRAA2165_00329	KO_number	KO:K00762	orotate phosphoribosyltransferase [EC:2.4.2.10]	FAEPRAA2165_RS01330
FAEPRAA2165_00478	KO_number	KO:K00762	orotate phosphoribosyltransferase [EC:2.4.2.10]	FAEPRAA2165_RS01910
FAEPRAA2165_01635	KO_number	KO:K00763	nicotinate phosphoribosyltransferase [EC:6.3.4.21]	FAEPRAA2165_RS06805
FAEPRAA2165_01357	KO_number	KO:K00764	amidophosphoribosyltransferase [EC:2.4.2.14]	FAEPRAA2165_RS05675
FAEPRAA2165_02902	KO_number	KO:K00768	nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase [EC:2.4.2.21]	FAEPRAA2165_RS12110
FAEPRAA2165_02317	KO_number	KO:K00773	queuine tRNA-ribosyltransferase [EC:2.4.2.29]	FAEPRAA2165_RS09635
FAEPRAA2165_01827	KO_number	KO:K00783	23S rRNA (pseudouridine1915-N3)-methyltransferase [EC:2.1.1.177]	FAEPRAA2165_RS07600
FAEPRAA2165_00382	KO_number	KO:K00784	ribonuclease Z [EC:3.1.26.11]	FAEPRAA2165_RS01545
FAEPRAA2165_00648	KO_number	KO:K00788	thiamine-phosphate pyrophosphorylase [EC:2.5.1.3]	FAEPRAA2165_RS02635
FAEPRAA2165_00344	KO_number	KO:K00789	S-adenosylmethionine synthetase [EC:2.5.1.6]	FAEPRAA2165_RS01385
FAEPRAA2165_03188	KO_number	KO:K00790	UDP-N-acetylglucosamine 1-carboxyvinyltransferase [EC:2.5.1.7]	NA
FAEPRAA2165_03190	KO_number	KO:K00790	UDP-N-acetylglucosamine 1-carboxyvinyltransferase [EC:2.5.1.7]	NA
FAEPRAA2165_03439	KO_number	KO:K00790	UDP-N-acetylglucosamine 1-carboxyvinyltransferase [EC:2.5.1.7]	FAEPRAA2165_RS14355
FAEPRAA2165_02406	KO_number	KO:K00791	tRNA dimethylallyltransferase [EC:2.5.1.75]	FAEPRAA2165_RS09995
FAEPRAA2165_01731	KO_number	KO:K00797	spermidine synthase [EC:2.5.1.16]	FAEPRAA2165_RS07235
FAEPRAA2165_00014	KO_number	KO:K00800	3-phosphoshikimate 1-carboxyvinyltransferase [EC:2.5.1.19]	FAEPRAA2165_RS00060
FAEPRAA2165_01664	KO_number	KO:K00805	heptaprenyl diphosphate synthase [EC:2.5.1.30]	FAEPRAA2165_RS06925
FAEPRAA2165_02170	KO_number	KO:K00806	undecaprenyl diphosphate synthase [EC:2.5.1.31]	FAEPRAA2165_RS09045
FAEPRAA2165_00486	KO_number	KO:K00817	histidinol-phosphate aminotransferase [EC:2.6.1.9]	FAEPRAA2165_RS01950
FAEPRAA2165_01327	KO_number	KO:K00820	glucosamine--fructose-6-phosphate aminotransferase (isomerizing) [EC:2.6.1.16]	FAEPRAA2165_RS05550
FAEPRAA2165_00164	KO_number	KO:K00821	acetylornithine/N-succinyldiaminopimelate aminotransferase [EC:2.6.1.11 2.6.1.17]	FAEPRAA2165_RS00700
FAEPRAA2165_00183	KO_number	KO:K00826	branched-chain amino acid aminotransferase [EC:2.6.1.42]	FAEPRAA2165_RS00770
FAEPRAA2165_00422	KO_number	KO:K00831	phosphoserine aminotransferase [EC:2.6.1.52]	FAEPRAA2165_RS01710
FAEPRAA2165_02443	KO_number	KO:K00845	glucokinase [EC:2.7.1.2]	FAEPRAA2165_RS10155
FAEPRAA2165_02587	KO_number	KO:K00845	glucokinase [EC:2.7.1.2]	FAEPRAA2165_RS10730
FAEPRAA2165_02768	KO_number	KO:K00847	fructokinase [EC:2.7.1.4]	FAEPRAA2165_RS11530
FAEPRAA2165_03011	KO_number	KO:K00847	fructokinase [EC:2.7.1.4]	FAEPRAA2165_RS15035
FAEPRAA2165_00770	KO_number	KO:K00849	galactokinase [EC:2.7.1.6]	FAEPRAA2165_RS03160
FAEPRAA2165_02043	KO_number	KO:K00849	galactokinase [EC:2.7.1.6]	FAEPRAA2165_RS08560
FAEPRAA2165_02357	KO_number	KO:K00850	6-phosphofructokinase 1 [EC:2.7.1.11]	NA
FAEPRAA2165_02358	KO_number	KO:K00850	6-phosphofructokinase 1 [EC:2.7.1.11]	NA
FAEPRAA2165_02475	KO_number	KO:K00850	6-phosphofructokinase 1 [EC:2.7.1.11]	FAEPRAA2165_RS10275
FAEPRAA2165_02477	KO_number	KO:K00850	6-phosphofructokinase 1 [EC:2.7.1.11]	FAEPRAA2165_RS10280
FAEPRAA2165_03485	KO_number	KO:K00850	6-phosphofructokinase 1 [EC:2.7.1.11]	FAEPRAA2165_RS14575
FAEPRAA2165_02863	KO_number	KO:K00857	thymidine kinase [EC:2.7.1.21]	FAEPRAA2165_RS11940
FAEPRAA2165_02297	KO_number	KO:K00858	NAD+ kinase [EC:2.7.1.23]	FAEPRAA2165_RS09560
FAEPRAA2165_02306	KO_number	KO:K00858	NAD+ kinase [EC:2.7.1.23]	FAEPRAA2165_RS09585
FAEPRAA2165_01605	KO_number	KO:K00859	dephospho-CoA kinase [EC:2.7.1.24]	FAEPRAA2165_RS06680
FAEPRAA2165_01703	KO_number	KO:K00868	pyridoxine kinase [EC:2.7.1.35]	FAEPRAA2165_RS07105
FAEPRAA2165_02143	KO_number	KO:K00872	homoserine kinase [EC:2.7.1.39]	FAEPRAA2165_RS08965
FAEPRAA2165_00967	KO_number	KO:K00873	pyruvate kinase [EC:2.7.1.40]	FAEPRAA2165_RS03990
FAEPRAA2165_02214	KO_number	KO:K00873	pyruvate kinase [EC:2.7.1.40]	FAEPRAA2165_RS09225
FAEPRAA2165_02215	KO_number	KO:K00873	pyruvate kinase [EC:2.7.1.40]	NA
FAEPRAA2165_01089	KO_number	KO:K00874	2-dehydro-3-deoxygluconokinase [EC:2.7.1.45]	FAEPRAA2165_RS04510
FAEPRAA2165_03443	KO_number	KO:K00874	2-dehydro-3-deoxygluconokinase [EC:2.7.1.45]	FAEPRAA2165_RS14375
FAEPRAA2165_01964	KO_number	KO:K00876	uridine kinase [EC:2.7.1.48]	FAEPRAA2165_RS08200
FAEPRAA2165_02508	KO_number	KO:K00876	uridine kinase [EC:2.7.1.48]	FAEPRAA2165_RS10405
FAEPRAA2165_00649	KO_number	KO:K00878	hydroxyethylthiazole kinase [EC:2.7.1.50]	FAEPRAA2165_RS02640
FAEPRAA2165_00735	KO_number	KO:K00882	1-phosphofructokinase [EC:2.7.1.56]	FAEPRAA2165_RS03010
FAEPRAA2165_03173	KO_number	KO:K00919	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [EC:2.7.1.148]	FAEPRAA2165_RS13275
FAEPRAA2165_02497	KO_number	KO:K00925	acetate kinase [EC:2.7.2.1]	FAEPRAA2165_RS10355
FAEPRAA2165_00971	KO_number	KO:K00927	phosphoglycerate kinase [EC:2.7.2.3]	FAEPRAA2165_RS04010
FAEPRAA2165_02142	KO_number	KO:K00928	aspartate kinase [EC:2.7.2.4]	FAEPRAA2165_RS08960
FAEPRAA2165_02310	KO_number	KO:K00928	aspartate kinase [EC:2.7.2.4]	FAEPRAA2165_RS09605
FAEPRAA2165_00166	KO_number	KO:K00930	acetylglutamate kinase [EC:2.7.2.8]	FAEPRAA2165_RS00705
FAEPRAA2165_01568	KO_number	KO:K00931	glutamate 5-kinase [EC:2.7.2.11]	FAEPRAA2165_RS06520
FAEPRAA2165_02395	KO_number	KO:K00937	polyphosphate kinase [EC:2.7.4.1]	FAEPRAA2165_RS09945
FAEPRAA2165_02826	KO_number	KO:K00939	adenylate kinase [EC:2.7.4.3]	FAEPRAA2165_RS11775
FAEPRAA2165_00779	KO_number	KO:K00941	hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7]	FAEPRAA2165_RS03205
FAEPRAA2165_01545	KO_number	KO:K00942	guanylate kinase [EC:2.7.4.8]	FAEPRAA2165_RS06420
FAEPRAA2165_03361	KO_number	KO:K00943	dTMP kinase [EC:2.7.4.9]	FAEPRAA2165_RS14010
FAEPRAA2165_00350	KO_number	KO:K00945	cytidylate kinase [EC:2.7.4.14]	FAEPRAA2165_RS01410
FAEPRAA2165_03470	KO_number	KO:K00948	ribose-phosphate pyrophosphokinase [EC:2.7.6.1]	FAEPRAA2165_RS14505
FAEPRAA2165_01554	KO_number	KO:K00949	thiamine pyrophosphokinase [EC:2.7.6.2]	FAEPRAA2165_RS06465
FAEPRAA2165_01960	KO_number	KO:K00951	GTP pyrophosphokinase [EC:2.7.6.5]	FAEPRAA2165_RS08180
FAEPRAA2165_01577	KO_number	KO:K00954	pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]	FAEPRAA2165_RS06555
FAEPRAA2165_01843	KO_number	KO:K00962	polyribonucleotide nucleotidyltransferase [EC:2.7.7.8]	FAEPRAA2165_RS07665
FAEPRAA2165_00745	KO_number	KO:K00963	UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9]	FAEPRAA2165_RS03055
FAEPRAA2165_00771	KO_number	KO:K00965	UDPglucose--hexose-1-phosphate uridylyltransferase [EC:2.7.7.12]	FAEPRAA2165_RS03165
FAEPRAA2165_01675	KO_number	KO:K00969	nicotinate-nucleotide adenylyltransferase [EC:2.7.7.18]	FAEPRAA2165_RS06985
FAEPRAA2165_03480	KO_number	KO:K00973	glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]	FAEPRAA2165_RS14555
FAEPRAA2165_00381	KO_number	KO:K00974	tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72 3.1.3.- 3.1.4.-]	FAEPRAA2165_RS01540
FAEPRAA2165_00717	KO_number	KO:K00975	glucose-1-phosphate adenylyltransferase [EC:2.7.7.27]	FAEPRAA2165_RS02925
FAEPRAA2165_00718	KO_number	KO:K00975	glucose-1-phosphate adenylyltransferase [EC:2.7.7.27]	FAEPRAA2165_RS02930
FAEPRAA2165_02169	KO_number	KO:K00981	phosphatidate cytidylyltransferase [EC:2.7.7.41]	FAEPRAA2165_RS09040
FAEPRAA2165_02808	KO_number	KO:K00995	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5]	FAEPRAA2165_RS11690
FAEPRAA2165_03466	KO_number	KO:K00997	holo-[acyl-carrier protein] synthase [EC:2.7.8.7]	FAEPRAA2165_RS14490
FAEPRAA2165_00627	KO_number	KO:K01000	phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]	FAEPRAA2165_RS02545
FAEPRAA2165_01293	KO_number	KO:K01000	phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]	FAEPRAA2165_RS05380
FAEPRAA2165_00660	KO_number	KO:K01006	pyruvate, orthophosphate dikinase [EC:2.7.9.1]	FAEPRAA2165_RS02695
FAEPRAA2165_01593	KO_number	KO:K01008	selenide, water dikinase [EC:2.7.9.3]	FAEPRAA2165_RS06625
FAEPRAA2165_02572	KO_number	KO:K01051	pectinesterase [EC:3.1.1.11]	FAEPRAA2165_RS10670
FAEPRAA2165_00665	KO_number	KO:K01056	peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]	NA
FAEPRAA2165_01783	KO_number	KO:K01066	acetyl esterase [EC:3.1.1.-]	FAEPRAA2165_RS07440
FAEPRAA2165_03012	KO_number	KO:K01077	alkaline phosphatase [EC:3.1.3.1]	FAEPRAA2165_RS12600
FAEPRAA2165_03130	KO_number	KO:K01081	5'-nucleotidase [EC:3.1.3.5]	FAEPRAA2165_RS13090
FAEPRAA2165_01551	KO_number	KO:K01090	protein phosphatase [EC:3.1.3.16]	FAEPRAA2165_RS06450
FAEPRAA2165_00278	KO_number	KO:K01091	phosphoglycolate phosphatase [EC:3.1.3.18]	FAEPRAA2165_RS01130
FAEPRAA2165_01656	KO_number	KO:K01091	phosphoglycolate phosphatase [EC:3.1.3.18]	FAEPRAA2165_RS06900
FAEPRAA2165_02244	KO_number	KO:K01104	protein-tyrosine phosphatase [EC:3.1.3.48]	FAEPRAA2165_RS09340
FAEPRAA2165_02804	KO_number	KO:K01104	protein-tyrosine phosphatase [EC:3.1.3.48]	FAEPRAA2165_RS11670
FAEPRAA2165_00426	KO_number	KO:K01126	glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]	FAEPRAA2165_RS01730
FAEPRAA2165_01276	KO_number	KO:K01126	glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]	FAEPRAA2165_RS05310
FAEPRAA2165_00797	KO_number	KO:K01129	dGTPase [EC:3.1.5.1]	FAEPRAA2165_RS03285
FAEPRAA2165_00340	KO_number	KO:K01142	exodeoxyribonuclease III [EC:3.1.11.2]	FAEPRAA2165_RS01375
FAEPRAA2165_01683	KO_number	KO:K01151	deoxyribonuclease IV [EC:3.1.21.2]	NA
FAEPRAA2165_01684	KO_number	KO:K01151	deoxyribonuclease IV [EC:3.1.21.2]	NA
FAEPRAA2165_00439	KO_number	KO:K01153	type I restriction enzyme, R subunit [EC:3.1.21.3]	FAEPRAA2165_RS01770
FAEPRAA2165_00808	KO_number	KO:K01153	type I restriction enzyme, R subunit [EC:3.1.21.3]	NA
FAEPRAA2165_00809	KO_number	KO:K01153	type I restriction enzyme, R subunit [EC:3.1.21.3]	NA
FAEPRAA2165_02702	KO_number	KO:K01153	type I restriction enzyme, R subunit [EC:3.1.21.3]	FAEPRAA2165_RS11225
FAEPRAA2165_03338	KO_number	KO:K01153	type I restriction enzyme, R subunit [EC:3.1.21.3]	NA
FAEPRAA2165_03339	KO_number	KO:K01153	type I restriction enzyme, R subunit [EC:3.1.21.3]	NA
FAEPRAA2165_03340	KO_number	KO:K01153	type I restriction enzyme, R subunit [EC:3.1.21.3]	NA
FAEPRAA2165_00444	KO_number	KO:K01154	type I restriction enzyme, S subunit [EC:3.1.21.3]	FAEPRAA2165_RS14870
FAEPRAA2165_00811	KO_number	KO:K01154	type I restriction enzyme, S subunit [EC:3.1.21.3]	NA
FAEPRAA2165_00812	KO_number	KO:K01154	type I restriction enzyme, S subunit [EC:3.1.21.3]	FAEPRAA2165_RS15295
FAEPRAA2165_00814	KO_number	KO:K01154	type I restriction enzyme, S subunit [EC:3.1.21.3]	NA
FAEPRAA2165_00815	KO_number	KO:K01154	type I restriction enzyme, S subunit [EC:3.1.21.3]	NA
FAEPRAA2165_02695	KO_number	KO:K01154	type I restriction enzyme, S subunit [EC:3.1.21.3]	FAEPRAA2165_RS11200
FAEPRAA2165_02696	KO_number	KO:K01154	type I restriction enzyme, S subunit [EC:3.1.21.3]	FAEPRAA2165_RS11205
FAEPRAA2165_02698	KO_number	KO:K01154	type I restriction enzyme, S subunit [EC:3.1.21.3]	FAEPRAA2165_RS11215
FAEPRAA2165_03334	KO_number	KO:K01154	type I restriction enzyme, S subunit [EC:3.1.21.3]	NA
FAEPRAA2165_03335	KO_number	KO:K01154	type I restriction enzyme, S subunit [EC:3.1.21.3]	NA
FAEPRAA2165_01493	KO_number	KO:K01155	type II restriction enzyme [EC:3.1.21.4]	FAEPRAA2165_RS06220
FAEPRAA2165_00194	KO_number	KO:K01156	type III restriction enzyme [EC:3.1.21.5]	FAEPRAA2165_RS00815
FAEPRAA2165_02794	KO_number	KO:K01159	crossover junction endodeoxyribonuclease RuvC [EC:3.1.22.4]	FAEPRAA2165_RS11640
FAEPRAA2165_02265	KO_number	KO:K01187	alpha-glucosidase [EC:3.2.1.20]	FAEPRAA2165_RS09430
FAEPRAA2165_02451	KO_number	KO:K01187	alpha-glucosidase [EC:3.2.1.20]	FAEPRAA2165_RS10185
FAEPRAA2165_00151	KO_number	KO:K01190	beta-galactosidase [EC:3.2.1.23]	FAEPRAA2165_RS00650
FAEPRAA2165_00636	KO_number	KO:K01190	beta-galactosidase [EC:3.2.1.23]	FAEPRAA2165_RS02585
FAEPRAA2165_00804	KO_number	KO:K01190	beta-galactosidase [EC:3.2.1.23]	FAEPRAA2165_RS03315
FAEPRAA2165_02254	KO_number	KO:K01190	beta-galactosidase [EC:3.2.1.23]	FAEPRAA2165_RS09380
FAEPRAA2165_02761	KO_number	KO:K01193	beta-fructofuranosidase [EC:3.2.1.26]	FAEPRAA2165_RS11495
FAEPRAA2165_01145	KO_number	KO:K01195	beta-glucuronidase [EC:3.2.1.31]	FAEPRAA2165_RS04735
FAEPRAA2165_01787	KO_number	KO:K01198	xylan 1,4-beta-xylosidase [EC:3.2.1.37]	NA
FAEPRAA2165_00425	KO_number	KO:K01223	6-phospho-beta-glucosidase [EC:3.2.1.86]	FAEPRAA2165_RS01725
FAEPRAA2165_01165	KO_number	KO:K01223	6-phospho-beta-glucosidase [EC:3.2.1.86]	FAEPRAA2165_RS04830
FAEPRAA2165_02641	KO_number	KO:K01243	adenosylhomocysteine nucleosidase [EC:3.2.2.9]	FAEPRAA2165_RS10975
FAEPRAA2165_02741	KO_number	KO:K01246	DNA-3-methyladenine glycosylase I [EC:3.2.2.20]	FAEPRAA2165_RS11415
FAEPRAA2165_01797	KO_number	KO:K01258	tripeptide aminopeptidase [EC:3.4.11.4]	FAEPRAA2165_RS15475
FAEPRAA2165_00118	KO_number	KO:K01262	Xaa-Pro aminopeptidase [EC:3.4.11.9]	FAEPRAA2165_RS00510
FAEPRAA2165_02825	KO_number	KO:K01265	methionyl aminopeptidase [EC:3.4.11.18]	FAEPRAA2165_RS11770
FAEPRAA2165_03038	KO_number	KO:K01266	D-aminopeptidase [EC:3.4.11.19]	FAEPRAA2165_RS12700
FAEPRAA2165_00289	KO_number	KO:K01267	aspartyl aminopeptidase [EC:3.4.11.21]	FAEPRAA2165_RS01175
FAEPRAA2165_00687	KO_number	KO:K01273	membrane dipeptidase [EC:3.4.13.19]	FAEPRAA2165_RS02800
FAEPRAA2165_02931	KO_number	KO:K01299	carboxypeptidase Taq [EC:3.4.17.19]	FAEPRAA2165_RS12250
FAEPRAA2165_00551	KO_number	KO:K01338	ATP-dependent Lon protease [EC:3.4.21.53]	FAEPRAA2165_RS02205
FAEPRAA2165_01665	KO_number	KO:K01338	ATP-dependent Lon protease [EC:3.4.21.53]	FAEPRAA2165_RS06930
FAEPRAA2165_00756	KO_number	KO:K01356	repressor LexA [EC:3.4.21.88]	FAEPRAA2165_RS03100
FAEPRAA2165_01439	KO_number	KO:K01356	repressor LexA [EC:3.4.21.88]	FAEPRAA2165_RS06000
FAEPRAA2165_02620	KO_number	KO:K01356	repressor LexA [EC:3.4.21.88]	FAEPRAA2165_RS10880
FAEPRAA2165_03041	KO_number	KO:K01356	repressor LexA [EC:3.4.21.88]	FAEPRAA2165_RS12715
FAEPRAA2165_02380	KO_number	KO:K01358	ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]	FAEPRAA2165_RS09880
FAEPRAA2165_01559	KO_number	KO:K01372	bleomycin hydrolase [EC:3.4.22.40]	FAEPRAA2165_RS06490
FAEPRAA2165_01006	KO_number	KO:K01409	N6-L-threonylcarbamoyladenine synthase [EC:2.3.1.234]	FAEPRAA2165_RS04160
FAEPRAA2165_02054	KO_number	KO:K01409	N6-L-threonylcarbamoyladenine synthase [EC:2.3.1.234]	FAEPRAA2165_RS08605
