Locus.Tag	Source	Cluster.Information	Gene.Information	New_locus_tag
ROSINTL182_07163	KEGG_module	M00258: Putative ABC transport system		ROSINTL182_RS09610
ROSINTL182_07164	KEGG_module	M00258: Putative ABC transport system		ROSINTL182_RS09615
ROSINTL182_07190	KEGG_module	M00331: Type II general secretion pathway		ROSINTL182_RS09725
ROSINTL182_07205	KEGG_module	M00035: Methionine degradation		ROSINTL182_RS09795
ROSINTL182_07242	KEGG_module	M00632: Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P		ROSINTL182_RS09975
ROSINTL182_07242	KEGG_module	M00362: Nucleotide sugar biosynthesis, prokaryotes		ROSINTL182_RS09975
ROSINTL182_07242	KEGG_module	M00361: Nucleotide sugar biosynthesis, eukaryotes		ROSINTL182_RS09975
ROSINTL182_07248	KEGG_module	M00026: Histidine biosynthesis, PRPP => histidine		ROSINTL182_RS10005
ROSINTL182_07249	KEGG_module	M00026: Histidine biosynthesis, PRPP => histidine		ROSINTL182_RS10010
ROSINTL182_07287	KEGG_module	M00114: Ascorbate biosynthesis, plants, glucose-6P => ascorbate		ROSINTL182_RS10165
ROSINTL182_07287	KEGG_module	M00004: Pentose phosphate pathway (Pentose phosphate cycle)		ROSINTL182_RS10165
ROSINTL182_07287	KEGG_module	M00001: Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate		ROSINTL182_RS10165
ROSINTL182_07292	KEGG_module	M00019: Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine		ROSINTL182_RS10185
ROSINTL182_07292	KEGG_module	M00570: Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine		ROSINTL182_RS10185
ROSINTL182_07297	KEGG_module	M00240: Iron complex transport system		ROSINTL182_RS10205
ROSINTL182_07298	KEGG_module	M00240: Iron complex transport system		ROSINTL182_RS10210
ROSINTL182_07299	KEGG_module	M00240: Iron complex transport system		ROSINTL182_RS10215
ROSINTL182_07310	KEGG_module	M00439: Oligopeptide transport system		ROSINTL182_RS10270
ROSINTL182_07311	KEGG_module	M00439: Oligopeptide transport system		ROSINTL182_RS10275
ROSINTL182_07312	KEGG_module	M00439: Oligopeptide transport system		ROSINTL182_RS10280
ROSINTL182_07313	KEGG_module	M00439: Oligopeptide transport system		ROSINTL182_RS10285
ROSINTL182_07315	KEGG_module	M00439: Oligopeptide transport system		ROSINTL182_RS10295
ROSINTL182_07328	KEGG_module	M00519: YesM-YesN two-component regulatory system		ROSINTL182_RS10350
ROSINTL182_07329	KEGG_module	M00519: YesM-YesN two-component regulatory system		ROSINTL182_RS10355
ROSINTL182_07330	KEGG_module	M00603: Putative aldouronate transport system		ROSINTL182_RS10360
ROSINTL182_07331	KEGG_module	M00603: Putative aldouronate transport system		ROSINTL182_RS10365
ROSINTL182_07332	KEGG_module	M00603: Putative aldouronate transport system		ROSINTL182_RS10370
ROSINTL182_07342	KEGG_module	M00298: Multidrug/hemolysin transport system		ROSINTL182_RS10415
ROSINTL182_07360	KEGG_module	M00179: Ribosome, archaea		ROSINTL182_RS10485
ROSINTL182_07360	KEGG_module	M00178: Ribosome, bacteria		ROSINTL182_RS10485
ROSINTL182_07369	KEGG_module	M00506: CheA-CheYBV (chemotaxis) two-component regulatory system		ROSINTL182_RS10530
ROSINTL182_07370	KEGG_module	M00506: CheA-CheYBV (chemotaxis) two-component regulatory system		ROSINTL182_RS10535
ROSINTL182_07381	KEGG_module	M00506: CheA-CheYBV (chemotaxis) two-component regulatory system		ROSINTL182_RS10585
ROSINTL182_07412	KEGG_module	M00565: Trehalose biosynthesis, D-glucose 1P => trehalose		ROSINTL182_RS10725
ROSINTL182_07415	KEGG_module	M00359: Aminoacyl-tRNA biosynthesis, eukaryotes		ROSINTL182_RS10740
ROSINTL182_07415	KEGG_module	M00121: Heme biosynthesis, glutamate => protoheme/siroheme		ROSINTL182_RS10740
ROSINTL182_07415	KEGG_module	M00360: Aminoacyl-tRNA biosynthesis, prokaryotes		ROSINTL182_RS10740
ROSINTL182_07417	KEGG_module	M00491: arabinogalactan oligomer/maltooligosaccharide transport system		ROSINTL182_RS10750
ROSINTL182_07453	KEGG_module	M00035: Methionine degradation		ROSINTL182_RS10920
ROSINTL182_07513	KEGG_module	M00359: Aminoacyl-tRNA biosynthesis, eukaryotes		ROSINTL182_RS11170
ROSINTL182_07513	KEGG_module	M00360: Aminoacyl-tRNA biosynthesis, prokaryotes		ROSINTL182_RS11170
ROSINTL182_07534	KEGG_module	M00729: Fluoroquinolone resistance, gyrase-protecting protein Qnr		ROSINTL182_RS11270
ROSINTL182_07538	KEGG_module	M00454: KdpD-KdpE (potassium transport) two-component regulatory system		ROSINTL182_RS11290
ROSINTL182_07545	KEGG_module	M00022: Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate		ROSINTL182_RS11310
ROSINTL182_07546	KEGG_module	M00022: Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate		ROSINTL182_RS11315
ROSINTL182_07559	KEGG_module	M00017: Methionine biosynthesis, apartate => homoserine => methionine		ROSINTL182_RS11365
ROSINTL182_07567	KEGG_module	M00366: C10-C20 isoprenoid biosynthesis, plants		ROSINTL182_RS11400
ROSINTL182_07567	KEGG_module	M00364: C10-C20 isoprenoid biosynthesis, bacteria		ROSINTL182_RS11400
ROSINTL182_07568	KEGG_module	M00096: C5 isoprenoid biosynthesis, non-mevalonate pathway		ROSINTL182_RS11405
ROSINTL182_07575	KEGG_module	M00485: KinABCDE-Spo0FA (sporulation control) two-component regulatory system		ROSINTL182_RS11440
ROSINTL182_07576	KEGG_module	M00565: Trehalose biosynthesis, D-glucose 1P => trehalose		ROSINTL182_RS11445
ROSINTL182_07578	KEGG_module	M00299: Spermidine/putrescine transport system		ROSINTL182_RS11455
ROSINTL182_07579	KEGG_module	M00299: Spermidine/putrescine transport system		ROSINTL182_RS11460
ROSINTL182_07580	KEGG_module	M00299: Spermidine/putrescine transport system		ROSINTL182_RS11465
ROSINTL182_07581	KEGG_module	M00299: Spermidine/putrescine transport system		ROSINTL182_RS11470
ROSINTL182_07582	KEGG_module	M00299: Spermidine/putrescine transport system		ROSINTL182_RS11475
ROSINTL182_07590	KEGG_module	M00127: Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P		ROSINTL182_RS11515
ROSINTL182_07594	KEGG_module	M00017: Methionine biosynthesis, apartate => homoserine => methionine		ROSINTL182_RS11535
ROSINTL182_07597	KEGG_module	M00603: Putative aldouronate transport system		ROSINTL182_RS11550
ROSINTL182_07599	KEGG_module	M00603: Putative aldouronate transport system		ROSINTL182_RS11555
ROSINTL182_07599	KEGG_module	M00207: Putative multiple sugar transport system		ROSINTL182_RS11555
ROSINTL182_07600	KEGG_module	M00207: Putative multiple sugar transport system		ROSINTL182_RS11560
ROSINTL182_07600	KEGG_module	M00603: Putative aldouronate transport system		ROSINTL182_RS11560
ROSINTL182_07605	KEGG_module	M00519: YesM-YesN two-component regulatory system		ROSINTL182_RS11580
ROSINTL182_07606	KEGG_module	M00603: Putative aldouronate transport system		ROSINTL182_RS11585
ROSINTL182_07607	KEGG_module	M00122: Cobalamin biosynthesis, cobinamide => cobalamin		ROSINTL182_RS11590
ROSINTL182_07608	KEGG_module	M00122: Cobalamin biosynthesis, cobinamide => cobalamin		ROSINTL182_RS11595
ROSINTL182_07609	KEGG_module	M00122: Cobalamin biosynthesis, cobinamide => cobalamin		ROSINTL182_RS11600
ROSINTL182_07610	KEGG_module	M00122: Cobalamin biosynthesis, cobinamide => cobalamin		NA
ROSINTL182_07611	KEGG_module	M00122: Cobalamin biosynthesis, cobinamide => cobalamin		ROSINTL182_RS11605
ROSINTL182_07612	KEGG_module	M00122: Cobalamin biosynthesis, cobinamide => cobalamin		ROSINTL182_RS11610
ROSINTL182_07614	KEGG_module	M00122: Cobalamin biosynthesis, cobinamide => cobalamin		ROSINTL182_RS11620
ROSINTL182_07615	KEGG_module	M00122: Cobalamin biosynthesis, cobinamide => cobalamin		ROSINTL182_RS11625
ROSINTL182_07624	KEGG_module	M00173: Reductive citrate cycle (Arnon-Buchanan cycle)		ROSINTL182_RS11665
ROSINTL182_07624	KEGG_module	M00620: Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate		ROSINTL182_RS11665
ROSINTL182_07624	KEGG_module	M00614: Anoxygenic photosynthesis in green sulfur bacteria		ROSINTL182_RS11665
ROSINTL182_07624	KEGG_module	M00011: Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate		ROSINTL182_RS11665
ROSINTL182_07624	KEGG_module	M00613: Anoxygenic photosynthesis in green nonsulfur bacteria		ROSINTL182_RS11665
ROSINTL182_07624	KEGG_module	M00374: Dicarboxylate-hydroxybutyrate cycle		ROSINTL182_RS11665
ROSINTL182_07624	KEGG_module	M00009: Citrate cycle (TCA cycle, Krebs cycle)		ROSINTL182_RS11665
ROSINTL182_07625	KEGG_module	M00009: Citrate cycle (TCA cycle, Krebs cycle)		ROSINTL182_RS11670
ROSINTL182_07625	KEGG_module	M00613: Anoxygenic photosynthesis in green nonsulfur bacteria		ROSINTL182_RS11670
ROSINTL182_07625	KEGG_module	M00173: Reductive citrate cycle (Arnon-Buchanan cycle)		ROSINTL182_RS11670
ROSINTL182_07625	KEGG_module	M00374: Dicarboxylate-hydroxybutyrate cycle		ROSINTL182_RS11670
ROSINTL182_07625	KEGG_module	M00620: Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate		ROSINTL182_RS11670
ROSINTL182_07625	KEGG_module	M00614: Anoxygenic photosynthesis in green sulfur bacteria		ROSINTL182_RS11670
ROSINTL182_07625	KEGG_module	M00011: Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate		ROSINTL182_RS11670
ROSINTL182_07627	KEGG_module	M00119: Pantothenate biosynthesis, valine/L-aspartate => pantothenate		ROSINTL182_RS11680
ROSINTL182_07628	KEGG_module	M00119: Pantothenate biosynthesis, valine/L-aspartate => pantothenate		ROSINTL182_RS11685
ROSINTL182_07629	KEGG_module	M00119: Pantothenate biosynthesis, valine/L-aspartate => pantothenate		ROSINTL182_RS11690
ROSINTL182_07643	KEGG_module	M00260: DNA polymerase III complex, bacteria		ROSINTL182_RS11750
ROSINTL182_07645	KEGG_module	M00178: Ribosome, bacteria		ROSINTL182_RS11760
ROSINTL182_07648	KEGG_module	M00335: Sec (secretion) system		ROSINTL182_RS11775
ROSINTL182_07654	KEGG_module	M00478: DegS-DegU (multicellular behavior control) two-component regulatory system		ROSINTL182_RS11805
ROSINTL182_07680	KEGG_module	M00234: Cystine transport system		ROSINTL182_RS11915
ROSINTL182_07681	KEGG_module	M00234: Cystine transport system		ROSINTL182_RS11920
ROSINTL182_07682	KEGG_module	M00234: Cystine transport system		ROSINTL182_RS11925
ROSINTL182_07691	KEGG_module	M00157: F-type ATPase, prokaryotes and chloroplasts		ROSINTL182_RS11955
ROSINTL182_07692	KEGG_module	M00157: F-type ATPase, prokaryotes and chloroplasts		ROSINTL182_RS11960
ROSINTL182_07694	KEGG_module	M00157: F-type ATPase, prokaryotes and chloroplasts		ROSINTL182_RS11970
ROSINTL182_07695	KEGG_module	M00157: F-type ATPase, prokaryotes and chloroplasts		ROSINTL182_RS11975
ROSINTL182_07696	KEGG_module	M00157: F-type ATPase, prokaryotes and chloroplasts		ROSINTL182_RS11980
ROSINTL182_07697	KEGG_module	M00157: F-type ATPase, prokaryotes and chloroplasts		ROSINTL182_RS11985
ROSINTL182_07699	KEGG_module	M00157: F-type ATPase, prokaryotes and chloroplasts		ROSINTL182_RS11990
ROSINTL182_07717	KEGG_module	M00333: Type IV secretion system		ROSINTL182_RS12070
ROSINTL182_07768	KEGG_module	M00254: ABC-2 type transport system		ROSINTL182_RS12295
ROSINTL182_07772	KEGG_module	M00178: Ribosome, bacteria		ROSINTL182_RS12320
ROSINTL182_07775	KEGG_module	M00183: RNA polymerase, bacteria		ROSINTL182_RS12325
ROSINTL182_07776	KEGG_module	M00179: Ribosome, archaea		ROSINTL182_RS12330
ROSINTL182_07776	KEGG_module	M00178: Ribosome, bacteria		ROSINTL182_RS12330
ROSINTL182_07777	KEGG_module	M00179: Ribosome, archaea		ROSINTL182_RS12335
ROSINTL182_07777	KEGG_module	M00178: Ribosome, bacteria		ROSINTL182_RS12335
ROSINTL182_07778	KEGG_module	M00179: Ribosome, archaea		ROSINTL182_RS12340
ROSINTL182_07778	KEGG_module	M00178: Ribosome, bacteria		ROSINTL182_RS12340
ROSINTL182_07779	KEGG_module	M00178: Ribosome, bacteria		ROSINTL182_RS12345
ROSINTL182_07783	KEGG_module	M00049: Adenine ribonucleotide biosynthesis, IMP => ADP,ATP		ROSINTL182_RS12365
ROSINTL182_07784	KEGG_module	M00335: Sec (secretion) system		ROSINTL182_RS12370
ROSINTL182_07785	KEGG_module	M00178: Ribosome, bacteria		ROSINTL182_RS12375
ROSINTL182_07785	KEGG_module	M00179: Ribosome, archaea		ROSINTL182_RS12375
ROSINTL182_07786	KEGG_module	M00179: Ribosome, archaea		ROSINTL182_RS12380
ROSINTL182_07786	KEGG_module	M00178: Ribosome, bacteria		ROSINTL182_RS12380
ROSINTL182_07787	KEGG_module	M00179: Ribosome, archaea		ROSINTL182_RS12385
ROSINTL182_07787	KEGG_module	M00178: Ribosome, bacteria		ROSINTL182_RS12385
ROSINTL182_07788	KEGG_module	M00179: Ribosome, archaea		ROSINTL182_RS12390
ROSINTL182_07788	KEGG_module	M00178: Ribosome, bacteria		ROSINTL182_RS12390
ROSINTL182_07789	KEGG_module	M00179: Ribosome, archaea		ROSINTL182_RS12395
ROSINTL182_07789	KEGG_module	M00178: Ribosome, bacteria		ROSINTL182_RS12395
ROSINTL182_07791	KEGG_module	M00178: Ribosome, bacteria		ROSINTL182_RS12400
ROSINTL182_07791	KEGG_module	M00179: Ribosome, archaea		ROSINTL182_RS12400
ROSINTL182_07792	KEGG_module	M00179: Ribosome, archaea		ROSINTL182_RS12405
ROSINTL182_07792	KEGG_module	M00178: Ribosome, bacteria		ROSINTL182_RS12405
ROSINTL182_07793	KEGG_module	M00179: Ribosome, archaea		ROSINTL182_RS12410
ROSINTL182_07793	KEGG_module	M00178: Ribosome, bacteria		ROSINTL182_RS12410
ROSINTL182_07794	KEGG_module	M00179: Ribosome, archaea		ROSINTL182_RS12415
ROSINTL182_07794	KEGG_module	M00178: Ribosome, bacteria		ROSINTL182_RS12415
ROSINTL182_07795	KEGG_module	M00179: Ribosome, archaea		ROSINTL182_RS12420
ROSINTL182_07795	KEGG_module	M00178: Ribosome, bacteria		ROSINTL182_RS12420
ROSINTL182_07796	KEGG_module	M00179: Ribosome, archaea		ROSINTL182_RS12425
ROSINTL182_07796	KEGG_module	M00178: Ribosome, bacteria		ROSINTL182_RS12425
ROSINTL182_07797	KEGG_module	M00179: Ribosome, archaea		ROSINTL182_RS12430
ROSINTL182_07797	KEGG_module	M00178: Ribosome, bacteria		ROSINTL182_RS12430
ROSINTL182_07798	KEGG_module	M00178: Ribosome, bacteria		ROSINTL182_RS12435
ROSINTL182_07799	KEGG_module	M00178: Ribosome, bacteria		ROSINTL182_RS12440
ROSINTL182_07799	KEGG_module	M00179: Ribosome, archaea		ROSINTL182_RS12440
ROSINTL182_07800	KEGG_module	M00178: Ribosome, bacteria		ROSINTL182_RS12445
ROSINTL182_07800	KEGG_module	M00179: Ribosome, archaea		ROSINTL182_RS12445
ROSINTL182_07801	KEGG_module	M00178: Ribosome, bacteria		ROSINTL182_RS12450
ROSINTL182_07801	KEGG_module	M00179: Ribosome, archaea		ROSINTL182_RS12450
ROSINTL182_07802	KEGG_module	M00178: Ribosome, bacteria		ROSINTL182_RS12455
ROSINTL182_07802	KEGG_module	M00179: Ribosome, archaea		ROSINTL182_RS12455
ROSINTL182_07803	KEGG_module	M00179: Ribosome, archaea		ROSINTL182_RS12460
ROSINTL182_07803	KEGG_module	M00178: Ribosome, bacteria		ROSINTL182_RS12460
ROSINTL182_07804	KEGG_module	M00178: Ribosome, bacteria		ROSINTL182_RS12465
ROSINTL182_07805	KEGG_module	M00179: Ribosome, archaea		ROSINTL182_RS12470
ROSINTL182_07805	KEGG_module	M00178: Ribosome, bacteria		ROSINTL182_RS12470
ROSINTL182_07806	KEGG_module	M00179: Ribosome, archaea		ROSINTL182_RS12475
ROSINTL182_07806	KEGG_module	M00178: Ribosome, bacteria		ROSINTL182_RS12475
ROSINTL182_07813	KEGG_module	M00127: Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P		ROSINTL182_RS12510
ROSINTL182_07814	KEGG_module	M00127: Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P		ROSINTL182_RS12515
ROSINTL182_07817	KEGG_module	M00051: Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP		ROSINTL182_RS12525
ROSINTL182_07821	KEGG_module	M00572: Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP		ROSINTL182_RS12545
ROSINTL182_07821	KEGG_module	M00083: Fatty acid biosynthesis, elongation		ROSINTL182_RS12545
ROSINTL182_07822	KEGG_module	M00565: Trehalose biosynthesis, D-glucose 1P => trehalose		ROSINTL182_RS12550
ROSINTL182_07824	KEGG_module	M00081: Pectin degradation		ROSINTL182_RS12560
ROSINTL182_07830	KEGG_module	M00221: Putative simple sugar transport system		NA
ROSINTL182_07831	KEGG_module	M00221: Putative simple sugar transport system		NA
ROSINTL182_07832	KEGG_module	M00221: Putative simple sugar transport system		ROSINTL182_RS12595
ROSINTL182_07837	KEGG_module	M00008: Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate		ROSINTL182_RS12610
ROSINTL182_07837	KEGG_module	M00006: Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P		ROSINTL182_RS12610
ROSINTL182_07837	KEGG_module	M00004: Pentose phosphate pathway (Pentose phosphate cycle)		ROSINTL182_RS12610
ROSINTL182_07853	KEGG_module	M00236: Putative polar amino acid transport system		ROSINTL182_RS12690
ROSINTL182_07854	KEGG_module	M00236: Putative polar amino acid transport system		ROSINTL182_RS12695
ROSINTL182_07855	KEGG_module	M00236: Putative polar amino acid transport system		ROSINTL182_RS12700
ROSINTL182_07856	KEGG_module	M00236: Putative polar amino acid transport system		ROSINTL182_RS12705
ROSINTL182_07857	KEGG_module	M00034: Methionine salvage pathway		ROSINTL182_RS12710
ROSINTL182_07857	KEGG_module	M00609: Cysteine biosynthesis, methionine => cysteine		ROSINTL182_RS12710
ROSINTL182_07858	KEGG_module	M00609: Cysteine biosynthesis, methionine => cysteine		ROSINTL182_RS12715
ROSINTL182_07860	KEGG_module	M00018: Threonine biosynthesis, aspartate => homoserine => threonine		ROSINTL182_RS12725
ROSINTL182_07863	KEGG_module	M00527: Lysine biosynthesis, DAP aminotransferase pathway, aspartate => lysine		ROSINTL182_RS12740
ROSINTL182_07873	KEGG_module	M00016: Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine		ROSINTL182_RS12785
ROSINTL182_07873	KEGG_module	M00527: Lysine biosynthesis, DAP aminotransferase pathway, aspartate => lysine		ROSINTL182_RS12785
ROSINTL182_07873	KEGG_module	M00525: Lysine biosynthesis, acetyl-DAP pathway, aspartate => lysine		ROSINTL182_RS12785
ROSINTL182_07874	KEGG_module	M00017: Methionine biosynthesis, apartate => homoserine => methionine		ROSINTL182_RS12790
ROSINTL182_07879	KEGG_module	M00267: PTS system, N-acetylglucosamine-specific II component		ROSINTL182_RS12810
ROSINTL182_07880	KEGG_module	M00271: PTS system, beta-glucosides-specific II component		ROSINTL182_RS12815
ROSINTL182_07884	KEGG_module	M00173: Reductive citrate cycle (Arnon-Buchanan cycle)		ROSINTL182_RS12835
ROSINTL182_07884	KEGG_module	M00614: Anoxygenic photosynthesis in green sulfur bacteria		ROSINTL182_RS12835
ROSINTL182_07884	KEGG_module	M00307: Pyruvate oxidation, pyruvate => acetyl-CoA		ROSINTL182_RS12835
ROSINTL182_07931	KEGG_module	M00333: Type IV secretion system		ROSINTL182_RS13035
ROSINTL182_07932	KEGG_module	M00333: Type IV secretion system		ROSINTL182_RS13040
ROSINTL182_07935	KEGG_module	M00359: Aminoacyl-tRNA biosynthesis, eukaryotes		ROSINTL182_RS13055
ROSINTL182_07935	KEGG_module	M00360: Aminoacyl-tRNA biosynthesis, prokaryotes		ROSINTL182_RS13055
ROSINTL182_07948	KEGG_module	M00359: Aminoacyl-tRNA biosynthesis, eukaryotes		ROSINTL182_RS13115
ROSINTL182_07948	KEGG_module	M00360: Aminoacyl-tRNA biosynthesis, prokaryotes		ROSINTL182_RS13115
ROSINTL182_07949	KEGG_module	M00359: Aminoacyl-tRNA biosynthesis, eukaryotes		ROSINTL182_RS13120
ROSINTL182_07949	KEGG_module	M00360: Aminoacyl-tRNA biosynthesis, prokaryotes		ROSINTL182_RS13120
ROSINTL182_07955	KEGG_module	M00050: Guanine ribonucleotide biosynthesis IMP => GDP,GTP		ROSINTL182_RS13140
ROSINTL182_07956	KEGG_module	M00003: Gluconeogenesis, oxaloacetate => fructose-6P		ROSINTL182_RS13145
ROSINTL182_07956	KEGG_module	M00170: C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type		ROSINTL182_RS13145
ROSINTL182_07960	KEGG_module	M00009: Citrate cycle (TCA cycle, Krebs cycle)		ROSINTL182_RS13165
ROSINTL182_07960	KEGG_module	M00010: Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate		ROSINTL182_RS13165
ROSINTL182_07960	KEGG_module	M00740: Methylaspartate cycle		ROSINTL182_RS13165
ROSINTL182_07960	KEGG_module	M00012: Glyoxylate cycle		ROSINTL182_RS13165
ROSINTL182_07965	KEGG_module	M00506: CheA-CheYBV (chemotaxis) two-component regulatory system		ROSINTL182_RS13185
ROSINTL182_07967	KEGG_module	M00018: Threonine biosynthesis, aspartate => homoserine => threonine		ROSINTL182_RS13195
ROSINTL182_07980	KEGG_module	M00178: Ribosome, bacteria		ROSINTL182_RS13260
ROSINTL182_07981	KEGG_module	M00096: C5 isoprenoid biosynthesis, non-mevalonate pathway		ROSINTL182_RS13265
ROSINTL182_07982	KEGG_module	M00052: Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP		ROSINTL182_RS13270
ROSINTL182_08000	KEGG_module	M00394: RNA degradosome		ROSINTL182_RS13355
ROSINTL182_08002	KEGG_module	M00178: Ribosome, bacteria		ROSINTL182_RS13360
ROSINTL182_08002	KEGG_module	M00179: Ribosome, archaea		ROSINTL182_RS13360
ROSINTL182_08004	KEGG_module	M00125: Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD		ROSINTL182_RS13370
ROSINTL182_08016	KEGG_module	M00632: Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P		ROSINTL182_RS13430
ROSINTL182_08018	KEGG_module	M00004: Pentose phosphate pathway (Pentose phosphate cycle)		ROSINTL182_RS13440
ROSINTL182_08018	KEGG_module	M00165: Reductive pentose phosphate cycle (Calvin cycle)		ROSINTL182_RS13440
ROSINTL182_08018	KEGG_module	M00612: Anoxygenic photosynthesis in purple bacteria		ROSINTL182_RS13440
ROSINTL182_08018	KEGG_module	M00611: Oxygenic photosynthesis in plants and cyanobacteria		ROSINTL182_RS13440
ROSINTL182_08018	KEGG_module	M00167: Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P		ROSINTL182_RS13440
ROSINTL182_08018	KEGG_module	M00007: Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P		ROSINTL182_RS13440
ROSINTL182_08019	KEGG_module	M00165: Reductive pentose phosphate cycle (Calvin cycle)		ROSINTL182_RS13445
ROSINTL182_08019	KEGG_module	M00004: Pentose phosphate pathway (Pentose phosphate cycle)		ROSINTL182_RS13445
ROSINTL182_08019	KEGG_module	M00612: Anoxygenic photosynthesis in purple bacteria		ROSINTL182_RS13445
ROSINTL182_08019	KEGG_module	M00611: Oxygenic photosynthesis in plants and cyanobacteria		ROSINTL182_RS13445
ROSINTL182_08019	KEGG_module	M00007: Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P		ROSINTL182_RS13445
ROSINTL182_08019	KEGG_module	M00167: Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P		ROSINTL182_RS13445
ROSINTL182_08020	KEGG_module	M00611: Oxygenic photosynthesis in plants and cyanobacteria		ROSINTL182_RS13450
ROSINTL182_08020	KEGG_module	M00007: Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P		ROSINTL182_RS13450
ROSINTL182_08020	KEGG_module	M00167: Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P		ROSINTL182_RS13450
ROSINTL182_08020	KEGG_module	M00004: Pentose phosphate pathway (Pentose phosphate cycle)		ROSINTL182_RS13450
ROSINTL182_08020	KEGG_module	M00612: Anoxygenic photosynthesis in purple bacteria		ROSINTL182_RS13450
ROSINTL182_08020	KEGG_module	M00165: Reductive pentose phosphate cycle (Calvin cycle)		ROSINTL182_RS13450
ROSINTL182_08021	KEGG_module	M00004: Pentose phosphate pathway (Pentose phosphate cycle)		ROSINTL182_RS13455
ROSINTL182_08021	KEGG_module	M00007: Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P		ROSINTL182_RS13455
ROSINTL182_08027	KEGG_module	M00048: Inosine monophosphate biosynthesis, PRPP + glutamine => IMP		ROSINTL182_RS13480
ROSINTL182_08027	KEGG_module	M00049: Adenine ribonucleotide biosynthesis, IMP => ADP,ATP		ROSINTL182_RS13480
ROSINTL182_08028	KEGG_module	M00048: Inosine monophosphate biosynthesis, PRPP + glutamine => IMP		ROSINTL182_RS13485
ROSINTL182_08029	KEGG_module	M00048: Inosine monophosphate biosynthesis, PRPP + glutamine => IMP		ROSINTL182_RS13490
ROSINTL182_08030	KEGG_module	M00002: Glycolysis, core module involving three-carbon compounds		ROSINTL182_RS13495
ROSINTL182_08030	KEGG_module	M00001: Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate		ROSINTL182_RS13495
ROSINTL182_08030	KEGG_module	M00003: Gluconeogenesis, oxaloacetate => fructose-6P		ROSINTL182_RS13495
ROSINTL182_08032	KEGG_module	M00003: Gluconeogenesis, oxaloacetate => fructose-6P		ROSINTL182_RS13505
ROSINTL182_08032	KEGG_module	M00001: Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate		ROSINTL182_RS13505
ROSINTL182_08032	KEGG_module	M00002: Glycolysis, core module involving three-carbon compounds		ROSINTL182_RS13505
ROSINTL182_08033	KEGG_module	M00003: Gluconeogenesis, oxaloacetate => fructose-6P		ROSINTL182_RS13510
ROSINTL182_08033	KEGG_module	M00001: Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate		ROSINTL182_RS13510
ROSINTL182_08033	KEGG_module	M00552: D-galactonate degradation, De Ley-Doudoroff pathway, D-galactonate => glycerate-3P		ROSINTL182_RS13510
ROSINTL182_08033	KEGG_module	M00308: Semi-phosphorylative Entner-Doudoroff pathway, gluconate => glycerate-3P		ROSINTL182_RS13510
ROSINTL182_08033	KEGG_module	M00166: Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P		ROSINTL182_RS13510
ROSINTL182_08033	KEGG_module	M00165: Reductive pentose phosphate cycle (Calvin cycle)		ROSINTL182_RS13510
ROSINTL182_08033	KEGG_module	M00611: Oxygenic photosynthesis in plants and cyanobacteria		ROSINTL182_RS13510
ROSINTL182_08033	KEGG_module	M00612: Anoxygenic photosynthesis in purple bacteria		ROSINTL182_RS13510
ROSINTL182_08033	KEGG_module	M00002: Glycolysis, core module involving three-carbon compounds		ROSINTL182_RS13510
