Locus.Tag	Source	Cluster.Information	Gene.Information	New_locus_tag
RUMHYD_00701	KO_number	KO:K10441	ribose transport system ATP-binding protein [EC:3.6.3.17]	RUMHYD_RS03110
RUMHYD_01357	KO_number	KO:K10441	ribose transport system ATP-binding protein [EC:3.6.3.17]	NA
RUMHYD_01384	KO_number	KO:K10441	ribose transport system ATP-binding protein [EC:3.6.3.17]	RUMHYD_RS06155
RUMHYD_01686	KO_number	KO:K10441	ribose transport system ATP-binding protein [EC:3.6.3.17]	RUMHYD_RS07500
RUMHYD_02128	KO_number	KO:K10441	ribose transport system ATP-binding protein [EC:3.6.3.17]	RUMHYD_RS09455
RUMHYD_03376	KO_number	KO:K10441	ribose transport system ATP-binding protein [EC:3.6.3.17]	RUMHYD_RS15020
RUMHYD_03417	KO_number	KO:K10441	ribose transport system ATP-binding protein [EC:3.6.3.17]	RUMHYD_RS15185
RUMHYD_03418	KO_number	KO:K10441	ribose transport system ATP-binding protein [EC:3.6.3.17]	RUMHYD_RS15190
RUMHYD_03878	KO_number	KO:K10441	ribose transport system ATP-binding protein [EC:3.6.3.17]	RUMHYD_RS17165
RUMHYD_02399	KO_number	KO:K10546	putative multiple sugar transport system substrate-binding protein	RUMHYD_RS10665
RUMHYD_01686	KO_number	KO:K10562	rhamnose transport system ATP-binding protein [EC:3.6.3.17]	RUMHYD_RS07500
RUMHYD_03418	KO_number	KO:K10562	rhamnose transport system ATP-binding protein [EC:3.6.3.17]	RUMHYD_RS15190
RUMHYD_02161	KO_number	KO:K10773	endonuclease III [EC:4.2.99.18]	RUMHYD_RS09605
RUMHYD_03458	KO_number	KO:K10773	endonuclease III [EC:4.2.99.18]	RUMHYD_RS15385
RUMHYD_01075	KO_number	KO:K10797	2-enoate reductase [EC:1.3.1.31]	RUMHYD_RS04815
RUMHYD_02296	KO_number	KO:K10823	oligopeptide transport system ATP-binding protein	RUMHYD_RS10195
RUMHYD_00130	KO_number	KO:K10907	aminotransferase [EC:2.6.1.-]	RUMHYD_RS00575
RUMHYD_00705	KO_number	KO:K10907	aminotransferase [EC:2.6.1.-]	RUMHYD_RS03130
RUMHYD_01163	KO_number	KO:K10907	aminotransferase [EC:2.6.1.-]	RUMHYD_RS05210
RUMHYD_01327	KO_number	KO:K10907	aminotransferase [EC:2.6.1.-]	RUMHYD_RS05905
RUMHYD_01610	KO_number	KO:K10907	aminotransferase [EC:2.6.1.-]	RUMHYD_RS07175
RUMHYD_00524	KO_number	KO:K10947	PadR family transcriptional regulator, regulatory protein PadR	RUMHYD_RS02360
RUMHYD_02734	KO_number	KO:K10947	PadR family transcriptional regulator, regulatory protein PadR	RUMHYD_RS12145
RUMHYD_00949	KO_number	KO:K11068	hemolysin III	RUMHYD_RS04255
RUMHYD_00719	KO_number	KO:K11069	spermidine/putrescine transport system substrate-binding protein	RUMHYD_RS03200
RUMHYD_01640	KO_number	KO:K11069	spermidine/putrescine transport system substrate-binding protein	RUMHYD_RS07295
RUMHYD_00720	KO_number	KO:K11070	spermidine/putrescine transport system permease protein	RUMHYD_RS03205
RUMHYD_01639	KO_number	KO:K11070	spermidine/putrescine transport system permease protein	RUMHYD_RS07290
RUMHYD_00721	KO_number	KO:K11071	spermidine/putrescine transport system permease protein	RUMHYD_RS03210
RUMHYD_01638	KO_number	KO:K11071	spermidine/putrescine transport system permease protein	RUMHYD_RS07285
RUMHYD_00722	KO_number	KO:K11072	spermidine/putrescine transport system ATP-binding protein [EC:3.6.3.31]	RUMHYD_RS03215
RUMHYD_01637	KO_number	KO:K11072	spermidine/putrescine transport system ATP-binding protein [EC:3.6.3.31]	RUMHYD_RS07280
RUMHYD_02894	KO_number	KO:K11105	cell volume regulation protein A	RUMHYD_RS12890
RUMHYD_02425	KO_number	KO:K11145	ribonuclease III family protein [EC:3.1.26.-]	RUMHYD_RS10790
RUMHYD_02462	KO_number	KO:K11175	phosphoribosylglycinamide formyltransferase 1 [EC:2.1.2.2]	RUMHYD_RS10965
RUMHYD_02767	KO_number	KO:K11184	catabolite repression HPr-like protein	RUMHYD_RS12300
RUMHYD_01220	KO_number	KO:K11189	phosphocarrier protein	RUMHYD_RS05465
RUMHYD_01293	KO_number	KO:K11189	phosphocarrier protein	RUMHYD_RS05775
RUMHYD_03719	KO_number	KO:K11189	phosphocarrier protein	RUMHYD_RS16475
RUMHYD_00634	KO_number	KO:K11261	formylmethanofuran dehydrogenase subunit E [EC:1.2.99.5]	RUMHYD_RS02825
RUMHYD_01112	KO_number	KO:K11358	aspartate aminotransferase [EC:2.6.1.1]	RUMHYD_RS04985
RUMHYD_01280	KO_number	KO:K11645	fructose-bisphosphate aldolase, class I [EC:4.1.2.13]	RUMHYD_RS05715
RUMHYD_03869	KO_number	KO:K11645	fructose-bisphosphate aldolase, class I [EC:4.1.2.13]	RUMHYD_RS17125
RUMHYD_02625	KO_number	KO:K11690	C4-dicarboxylate transporter, DctM subunit	RUMHYD_RS11665
RUMHYD_02627	KO_number	KO:K11690	C4-dicarboxylate transporter, DctM subunit	RUMHYD_RS11675
RUMHYD_03082	KO_number	KO:K11749	regulator of sigma E protease [EC:3.4.24.-]	RUMHYD_RS13730
RUMHYD_00924	KO_number	KO:K11753	riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2]	RUMHYD_RS04145
RUMHYD_00896	KO_number	KO:K11754	dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 6.3.2.17]	RUMHYD_RS04005
RUMHYD_02747	KO_number	KO:K11754	dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 6.3.2.17]	RUMHYD_RS12200
RUMHYD_00474	KO_number	KO:K11755	phosphoribosyl-ATP pyrophosphohydrolase / phosphoribosyl-AMP cyclohydrolase [EC:3.6.1.31 3.5.4.19]	RUMHYD_RS02125
RUMHYD_00139	KO_number	KO:K11928	sodium/proline symporter	RUMHYD_RS00610
RUMHYD_03586	KO_number	KO:K11991	tRNA(adenine34) deaminase [EC:3.5.4.33]	RUMHYD_RS15900
RUMHYD_00056	KO_number	KO:K12257	SecD/SecF fusion protein	RUMHYD_RS00230
RUMHYD_03861	KO_number	KO:K12267	peptide methionine sulfoxide reductase msrA/msrB [EC:1.8.4.11 1.8.4.12]	RUMHYD_RS17090
RUMHYD_01865	KO_number	KO:K12410	NAD-dependent deacetylase [EC:3.5.1.-]	RUMHYD_RS08325
RUMHYD_02364	KO_number	KO:K12410	NAD-dependent deacetylase [EC:3.5.1.-]	RUMHYD_RS10515
RUMHYD_01052	KO_number	KO:K12510	tight adherence protein B	RUMHYD_RS04715
RUMHYD_01053	KO_number	KO:K12511	tight adherence protein C	RUMHYD_RS04720
RUMHYD_03111	KO_number	KO:K12573	ribonuclease R [EC:3.1.-.-]	RUMHYD_RS13845
RUMHYD_02943	KO_number	KO:K12574	ribonuclease J [EC:3.1.-.-]	RUMHYD_RS13105
RUMHYD_01718	KO_number	KO:K12952	cation-transporting ATPase E [EC:3.6.3.-]	RUMHYD_RS07635
RUMHYD_02553	KO_number	KO:K12992	rhamnosyltransferase [EC:2.4.1.-]	RUMHYD_RS11355
RUMHYD_00105	KO_number	KO:K12996	rhamnosyltransferase [EC:2.4.1.-]	RUMHYD_RS00455
RUMHYD_00890	KO_number	KO:K13038	phosphopantothenoylcysteine decarboxylase / phosphopantothenate--cysteine ligase [EC:4.1.1.36 6.3.2.5]	RUMHYD_RS03975
RUMHYD_02054	KO_number	KO:K13052	cell division protein DivIC	RUMHYD_RS09135
RUMHYD_02356	KO_number	KO:K13292	phosphatidylglycerol:prolipoprotein diacylglycerol transferase [EC:2.-.-.-]	RUMHYD_RS10475
RUMHYD_02584	KO_number	KO:K13292	phosphatidylglycerol:prolipoprotein diacylglycerol transferase [EC:2.-.-.-]	NA
RUMHYD_00214	KO_number	KO:K13542	uroporphyrinogen III methyltransferase / synthase [EC:2.1.1.107 4.2.1.75]	RUMHYD_RS00945
RUMHYD_03480	KO_number	KO:K13653	AraC family transcriptional regulator	RUMHYD_RS15490
RUMHYD_01883	KO_number	KO:K13789	geranylgeranyl diphosphate synthase, type II [EC:2.5.1.1 2.5.1.10 2.5.1.29]	RUMHYD_RS08410
RUMHYD_03040	KO_number	KO:K13940	dihydroneopterin aldolase / 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:4.1.2.25 2.7.6.3]	RUMHYD_RS13535
RUMHYD_02260	KO_number	KO:K13954	alcohol dehydrogenase [EC:1.1.1.1]	RUMHYD_RS10045
RUMHYD_00317	KO_number	KO:K14138	acetyl-CoA synthase [EC:2.3.1.169]	RUMHYD_RS01405
RUMHYD_00318	KO_number	KO:K14138	acetyl-CoA synthase [EC:2.3.1.169]	RUMHYD_RS01410
RUMHYD_03381	KO_number	KO:K14138	acetyl-CoA synthase [EC:2.3.1.169]	RUMHYD_RS15035
RUMHYD_00191	KO_number	KO:K14153	hydroxymethylpyrimidine kinase / phosphomethylpyrimidine kinase / thiamine-phosphate diphosphorylase [EC:2.7.1.49 2.7.4.7 2.5.1.3]	RUMHYD_RS17870
RUMHYD_02120	KO_number	KO:K14170	chorismate mutase / prephenate dehydratase [EC:5.4.99.5 4.2.1.51]	RUMHYD_RS09415
RUMHYD_00860	KO_number	KO:K14260	alanine-synthesizing transaminase [EC:2.6.1.66 2.6.1.2]	RUMHYD_RS03835
RUMHYD_01829	KO_number	KO:K14441	ribosomal protein S12 methylthiotransferase [EC:2.8.4.4]	RUMHYD_RS08140
RUMHYD_00297	KO_number	KO:K14540	ribosome biogenesis GTPase A	RUMHYD_RS01320
RUMHYD_02289	KO_number	KO:K14591	protein AroM	RUMHYD_RS10165
RUMHYD_03786	KO_number	KO:K14761	ribosome-associated protein	RUMHYD_RS16780
RUMHYD_02344	KO_number	KO:K14977	(S)-ureidoglycine aminohydrolase [EC:3.5.3.26]	RUMHYD_RS17620
RUMHYD_00321	KO_number	KO:K15023	5-methyltetrahydrofolate corrinoid/iron sulfur protein methyltransferase [EC:2.1.1.258]	RUMHYD_RS01425
RUMHYD_03471	KO_number	KO:K15372	taurine---2-oxoglutarate transaminase [EC:2.6.1.55]	RUMHYD_RS15450
RUMHYD_00172	KO_number	KO:K15533	1,3-beta-galactosyl-N-acetylhexosamine phosphorylase [EC:2.4.1.211]	RUMHYD_RS00750
RUMHYD_03221	KO_number	KO:K15552	taurine transport system permease protein	RUMHYD_RS14305
RUMHYD_03221	KO_number	KO:K15554	sulfonate transport system permease protein	RUMHYD_RS14305
RUMHYD_03222	KO_number	KO:K15555	sulfonate transport system ATP-binding protein [EC:3.6.3.-]	RUMHYD_RS14310
RUMHYD_03223	KO_number	KO:K15555	sulfonate transport system ATP-binding protein [EC:3.6.3.-]	RUMHYD_RS14315
RUMHYD_00464	KO_number	KO:K15583	oligopeptide transport system ATP-binding protein	RUMHYD_RS02075
RUMHYD_00637	KO_number	KO:K15583	oligopeptide transport system ATP-binding protein	RUMHYD_RS02840
RUMHYD_02295	KO_number	KO:K15583	oligopeptide transport system ATP-binding protein	RUMHYD_RS10190
RUMHYD_01728	KO_number	KO:K15633	2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]	RUMHYD_RS07680
RUMHYD_01797	KO_number	KO:K15634	probable phosphoglycerate mutase [EC:5.4.2.12]	RUMHYD_RS07995
RUMHYD_03460	KO_number	KO:K15634	probable phosphoglycerate mutase [EC:5.4.2.12]	RUMHYD_RS15395
RUMHYD_01135	KO_number	KO:K15635	2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]	RUMHYD_RS05080
RUMHYD_02681	KO_number	KO:K15738	ATP-binding cassette, subfamily F, uup	RUMHYD_RS11900
RUMHYD_02227	KO_number	KO:K15770	arabinogalactan oligomer / maltooligosaccharide transport system substrate-binding protein	RUMHYD_RS09895
RUMHYD_02228	KO_number	KO:K15771	arabinogalactan oligomer / maltooligosaccharide transport system permease protein	RUMHYD_RS09900
RUMHYD_02229	KO_number	KO:K15772	arabinogalactan oligomer / maltooligosaccharide transport system permease protein	RUMHYD_RS09905
RUMHYD_03794	KO_number	KO:K15986	manganese-dependent inorganic pyrophosphatase [EC:3.6.1.1]	RUMHYD_RS16815
RUMHYD_02717	KO_number	KO:K15987	K(+)-stimulated pyrophosphate-energized sodium pump [EC:3.6.1.1]	RUMHYD_RS12075
RUMHYD_01280	KO_number	KO:K16306	fructose-bisphosphate aldolase / 2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate synthase [EC:4.1.2.13 2.2.1.10]	RUMHYD_RS05715
RUMHYD_02498	KO_number	KO:K16511	adapter protein MecA 1/2	RUMHYD_RS11120
RUMHYD_00097	KO_number	KO:K16698	teichuronic acid biosynthesis glycosyltransferase TuaG [EC:2.4.-.-]	RUMHYD_RS00425
RUMHYD_00823	KO_number	KO:K16785	energy-coupling factor transport system permease protein	RUMHYD_RS03665
RUMHYD_01264	KO_number	KO:K16785	energy-coupling factor transport system permease protein	RUMHYD_RS05650
RUMHYD_01261	KO_number	KO:K16786	energy-coupling factor transport system ATP-binding protein [EC:3.6.3.-]	NA
RUMHYD_01262	KO_number	KO:K16786	energy-coupling factor transport system ATP-binding protein [EC:3.6.3.-]	NA
RUMHYD_00821	KO_number	KO:K16787	energy-coupling factor transport system ATP-binding protein [EC:3.6.3.-]	RUMHYD_RS03655
RUMHYD_00822	KO_number	KO:K16787	energy-coupling factor transport system ATP-binding protein [EC:3.6.3.-]	RUMHYD_RS03660
RUMHYD_01263	KO_number	KO:K16787	energy-coupling factor transport system ATP-binding protein [EC:3.6.3.-]	RUMHYD_RS05645
RUMHYD_00703	KO_number	KO:K16841	allantoin racemase [EC:5.1.99.3]	RUMHYD_RS03120
RUMHYD_02340	KO_number	KO:K16841	allantoin racemase [EC:5.1.99.3]	RUMHYD_RS17615
RUMHYD_02729	KO_number	KO:K16898	ATP-dependent helicase/nuclease subunit A [EC:3.1.-.- 3.6.4.12]	RUMHYD_RS12125
RUMHYD_02728	KO_number	KO:K16899	ATP-dependent helicase/nuclease subunit B [EC:3.1.-.- 3.6.4.12]	RUMHYD_RS12120
RUMHYD_03244	KO_number	KO:K16907	fluoroquinolone transport system ATP-binding protein [EC:3.6.3.-]	RUMHYD_RS14415
RUMHYD_00821	KO_number	KO:K16927	energy-coupling factor transport system substrate-specific component	RUMHYD_RS03655
RUMHYD_01331	KO_number	KO:K16950	anaerobic sulfite reductase subunit A	RUMHYD_RS05925
RUMHYD_01330	KO_number	KO:K16951	anaerobic sulfite reductase subunit B	RUMHYD_RS05920
RUMHYD_02250	KO_number	KO:K17202	erythritol transport system substrate-binding protein	RUMHYD_RS09995
RUMHYD_02253	KO_number	KO:K17203	erythritol transport system permease protein	RUMHYD_RS10010
RUMHYD_02252	KO_number	KO:K17204	erythritol transport system ATP-binding protein	RUMHYD_RS10005
RUMHYD_03173	KO_number	KO:K17213	inositol transport system substrate-binding protein	RUMHYD_RS14110
RUMHYD_01383	KO_number	KO:K17214	inositol transport system permease protein	RUMHYD_RS06150
RUMHYD_03171	KO_number	KO:K17214	inositol transport system permease protein	NA
RUMHYD_03172	KO_number	KO:K17214	inositol transport system permease protein	NA
RUMHYD_00281	KO_number	KO:K17215	inositol transport system ATP-binding protein	RUMHYD_RS01240
RUMHYD_01686	KO_number	KO:K17215	inositol transport system ATP-binding protein	RUMHYD_RS07500
RUMHYD_03170	KO_number	KO:K17215	inositol transport system ATP-binding protein	RUMHYD_RS14100
RUMHYD_03012	KO_number	KO:K17686	Cu+-exporting ATPase [EC:3.6.3.54]	RUMHYD_RS13415
RUMHYD_00347	KO_number	KO:K17734	serine protease AprX [EC:3.4.21.-]	RUMHYD_RS01530
RUMHYD_00351	KO_number	KO:K17759	NAD(P)H-hydrate epimerase [EC:5.1.99.6]	RUMHYD_RS01555
RUMHYD_02452	KO_number	KO:K17828	dihydroorotate dehydrogenase (NAD+) catalytic subunit [EC:1.3.1.14]	RUMHYD_RS10920
RUMHYD_01589	KO_number	KO:K17836	beta-lactamase class A [EC:3.5.2.6]	RUMHYD_RS07070
RUMHYD_00027	KO_number	KO:K17837	metallo-beta-lactamase class B [EC:3.5.2.6]	RUMHYD_RS00120
RUMHYD_02111	KO_number	KO:K18149	penicillin-binding protein	RUMHYD_RS09380
RUMHYD_01001	KO_number	KO:K18220	ribosomal protection tetracycline resistance protein	RUMHYD_RS04480
RUMHYD_00331	KO_number	KO:K18330	NADP-reducing hydrogenase subunit HndA [EC:1.12.1.3]	RUMHYD_RS01460
RUMHYD_00332	KO_number	KO:K18331	NADP-reducing hydrogenase subunit HndC [EC:1.12.1.3]	RUMHYD_RS01465
RUMHYD_00333	KO_number	KO:K18332	NADP-reducing hydrogenase subunit HndD [EC:1.12.1.3]	RUMHYD_RS01470
RUMHYD_02510	KO_number	KO:K18349	two-component system, OmpR family, response regulator VanR	RUMHYD_RS11165
RUMHYD_02511	KO_number	KO:K18350	two-component system, OmpR family, sensor histidine kinase VanS [EC:2.7.13.3]	RUMHYD_RS11170
RUMHYD_02387	KO_number	KO:K18369	alcohol dehydrogenase [EC:1.1.1.-]	RUMHYD_RS10625
RUMHYD_03014	KO_number	KO:K18427	4-hydroxyphenylacetate decarboxylase large subunit [EC:4.1.1.83]	RUMHYD_RS13420
RUMHYD_03015	KO_number	KO:K18427	4-hydroxyphenylacetate decarboxylase large subunit [EC:4.1.1.83]	RUMHYD_RS13425
RUMHYD_03890	KO_number	KO:K18427	4-hydroxyphenylacetate decarboxylase large subunit [EC:4.1.1.83]	RUMHYD_RS17220
RUMHYD_03889	KO_number	KO:K18428	4-hydroxyphenylacetate decarboxylase small subunit [EC:4.1.1.83]	RUMHYD_RS17215
RUMHYD_01218	KO_number	KO:K18672	diadenylate cyclase [EC:2.7.7.85]	RUMHYD_RS05455
RUMHYD_01708	KO_number	KO:K18682	ribonucrease Y [EC:3.1.-.-]	RUMHYD_RS07595
RUMHYD_02938	KO_number	KO:K18707	threonylcarbamoyladenosine tRNA methylthiotransferase MtaB [EC:2.8.4.5]	RUMHYD_RS13085
RUMHYD_01352	KO_number	KO:K18855	UDP-N-acetylglucosamine 3-dehydrogenase [EC:1.1.1.374]	RUMHYD_RS06020
RUMHYD_01651	KO_number	KO:K18887	ATP-binding cassette, subfamily B, multidrug efflux pump	RUMHYD_RS07350
RUMHYD_01652	KO_number	KO:K18888	ATP-binding cassette, subfamily B, multidrug efflux pump	RUMHYD_RS07355
RUMHYD_01180	KO_number	KO:K19055	Ala-tRNA(Pro) deacylase [EC:3.1.1.-]	RUMHYD_RS05295
RUMHYD_02389	KO_number	KO:K19055	Ala-tRNA(Pro) deacylase [EC:3.1.1.-]	RUMHYD_RS10630
RUMHYD_01480	KO_number	KO:K19092	toxin ParE1/3/4	RUMHYD_RS06590
RUMHYD_01668	KO_number	KO:K19157	mRNA interferase YafQ [EC:3.1.-.-]	RUMHYD_RS07425
RUMHYD_01119	KO_number	KO:K19221	cob(I)alamin adenosyltransferase [EC:2.5.1.17]	RUMHYD_RS05015
RUMHYD_01077	KO_number	KO:K19225	rhomboid protease GluP [EC:3.4.21.105]	RUMHYD_RS04825
RUMHYD_01181	KO_number	KO:K19271	chloramphenicol O-acetyltransferase type A [EC:2.3.1.28]	RUMHYD_RS05300
RUMHYD_02159	KO_number	KO:K19271	chloramphenicol O-acetyltransferase type A [EC:2.3.1.28]	RUMHYD_RS09595
RUMHYD_00840	KO_number	KO:K19294	alginate O-acetyltransferase complex protein AlgI	RUMHYD_RS03740
RUMHYD_02771	KO_number	KO:K19302	undecaprenyl-diphosphatase [EC:3.6.1.27]	RUMHYD_RS12320
RUMHYD_03544	KO_number	KO:K19350	lincosamide and streptogramin A transport system ATP-binding/permease protein	RUMHYD_RS15740
RUMHYD_00010	Metacyc	SERSYN-PWY: L-serine biosynthesis		RUMHYD_RS00040
RUMHYD_00011	Metacyc	RHAMCAT-PWY: L-rhamnose degradation I		RUMHYD_RS00045
RUMHYD_00012	Metacyc	P185-PWY: formaldehyde assimilation III (dihydroxyacetone cycle)		RUMHYD_RS17840
RUMHYD_00012	Metacyc	PWY-6131: glycerol degradation II		RUMHYD_RS17840
RUMHYD_00013	Metacyc	DARABITOLUTIL-PWY: D-arabitol degradation		RUMHYD_RS00055
RUMHYD_00013	Metacyc	LARABITOLUTIL-PWY: xylitol degradation		RUMHYD_RS00055
RUMHYD_00013	Metacyc	XYLCAT-PWY: xylose degradation I		RUMHYD_RS00055
RUMHYD_00024	Metacyc	PWY-2942: L-lysine biosynthesis III		RUMHYD_RS00105
RUMHYD_00024	Metacyc	DAPLYSINESYN-PWY: L-lysine biosynthesis I		RUMHYD_RS00105
RUMHYD_00024	Metacyc	PWY-5097: L-lysine biosynthesis VI		RUMHYD_RS00105
RUMHYD_00024	Metacyc	PWY-2941: L-lysine biosynthesis II		RUMHYD_RS00105
RUMHYD_00025	Metacyc	SERSYN-PWY: L-serine biosynthesis		RUMHYD_RS00110
RUMHYD_00034	Metacyc	HISTSYN-PWY: L-histidine biosynthesis		NA
RUMHYD_00037	Metacyc	PWY-181: photorespiration		RUMHYD_RS00155
RUMHYD_00045	Metacyc	PWY0-1261: anhydromuropeptides recycling		RUMHYD_RS00195
RUMHYD_00058	Metacyc	PWY-6605: adenine and adenosine salvage II		RUMHYD_RS00240
RUMHYD_00058	Metacyc	P121-PWY: adenine and adenosine salvage I		RUMHYD_RS00240
RUMHYD_00058	Metacyc	PWY-6610: adenine salvage		RUMHYD_RS00240
RUMHYD_00059	Metacyc	PPGPPMET-PWY: ppGpp biosynthesis		RUMHYD_RS00245
RUMHYD_00061	Metacyc	HEMESYN2-PWY: heme biosynthesis II (anaerobic)		RUMHYD_RS00255
RUMHYD_00063	Metacyc	TRNA-CHARGING-PWY: tRNA charging		RUMHYD_RS00265
RUMHYD_00064	Metacyc	TRNA-CHARGING-PWY: tRNA charging		RUMHYD_RS00270
RUMHYD_00077	Metacyc	TEICHOICACID-PWY: teichoic acid (poly-glycerol) biosynthesis		RUMHYD_RS00325
RUMHYD_00078	Metacyc	PWY-7335: UDP-<i>N</i>-acetyl-&alpha;-D-mannosaminouronate biosynthesis		RUMHYD_RS00330
RUMHYD_00079	Metacyc	CYSTSYN-PWY: L-cysteine biosynthesis I		NA
RUMHYD_00079	Metacyc	PWY-6936: seleno-amino acid biosynthesis		NA
RUMHYD_00079	Metacyc	PWY-7274: D-cycloserine biosynthesis		NA
RUMHYD_00080	Metacyc	PWY-7335: UDP-<i>N</i>-acetyl-&alpha;-D-mannosaminouronate biosynthesis		RUMHYD_RS00340
RUMHYD_00080	Metacyc	TEICHOICACID-PWY: teichoic acid (poly-glycerol) biosynthesis		RUMHYD_RS00340
RUMHYD_00082	Metacyc	PWY-7716: penicillin G and penicillin V biosynthesis		RUMHYD_RS00350
RUMHYD_00082	Metacyc	PWY-6318: L-phenylalanine degradation IV (mammalian, via side chain)		RUMHYD_RS00350
RUMHYD_00082	Metacyc	PWY0-321: phenylacetate degradation I (aerobic)		RUMHYD_RS00350
RUMHYD_00082	Metacyc	PWY-1341: phenylacetate degradation II (anaerobic)		RUMHYD_RS00350
RUMHYD_00098	Metacyc	PWY-7346: UDP-&alpha;-D-glucuronate biosynthesis (from UDP-glucose)		RUMHYD_RS00430
RUMHYD_00099	Metacyc	PWY-4861: UDP-D-galacturonate biosynthesis I (from UDP-D-glucuronate)		NA
RUMHYD_00099	Metacyc	PWY-6415: L-ascorbate biosynthesis V		NA
RUMHYD_00109	Metacyc	PWY-7346: UDP-&alpha;-D-glucuronate biosynthesis (from UDP-glucose)		RUMHYD_RS00475
RUMHYD_00129	Metacyc	FUCCAT-PWY: fucose degradation		RUMHYD_RS00570
RUMHYD_00148	Metacyc	PWY-7622: UDP-galactofuranose biosynthesis		NA
RUMHYD_00148	Metacyc	PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis		NA
RUMHYD_00148	Metacyc	OANTIGEN-PWY: <i>O</i>-antigen building blocks biosynthesis (<i>E. coli</i>)		NA
RUMHYD_00148	Metacyc	PWY-6397: mycolyl-arabinogalactan-peptidoglycan complex biosynthesis		NA
RUMHYD_00149	Metacyc	PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis		NA
RUMHYD_00149	Metacyc	OANTIGEN-PWY: <i>O</i>-antigen building blocks biosynthesis (<i>E. coli</i>)		NA
RUMHYD_00149	Metacyc	PWY-7622: UDP-galactofuranose biosynthesis		NA
RUMHYD_00149	Metacyc	PWY-6397: mycolyl-arabinogalactan-peptidoglycan complex biosynthesis		NA
RUMHYD_00154	Metacyc	TRNA-CHARGING-PWY: tRNA charging		RUMHYD_RS00665
RUMHYD_00155	Metacyc	PWY-7385: 1,3-propanediol biosynthesis (engineered)		RUMHYD_RS00670
RUMHYD_00155	Metacyc	ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)		RUMHYD_RS00670
RUMHYD_00155	Metacyc	PWY-1861: formaldehyde assimilation II (RuMP Cycle)		RUMHYD_RS00670
RUMHYD_00155	Metacyc	PWY-5484: glycolysis II (from fructose 6-phosphate)		RUMHYD_RS00670
RUMHYD_00155	Metacyc	GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)		RUMHYD_RS00670
RUMHYD_00155	Metacyc	PWY-1042: glycolysis IV (plant cytosol)		RUMHYD_RS00670
RUMHYD_00156	Metacyc	PWY-7115: C4 photosynthetic carbon assimilation cycle, NAD-ME type		RUMHYD_RS00675
RUMHYD_00156	Metacyc	PWY-6549: L-glutamine biosynthesis III		RUMHYD_RS00675
RUMHYD_00156	Metacyc	PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type		RUMHYD_RS00675
RUMHYD_00156	Metacyc	PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type		RUMHYD_RS00675
RUMHYD_00157	Metacyc	PWY-7242: D-fructuronate degradation		RUMHYD_RS00680
RUMHYD_00158	Metacyc	PWY-7242: D-fructuronate degradation		RUMHYD_RS00685
RUMHYD_00160	Metacyc	PWY-7248: pectin degradation III		RUMHYD_RS00690
RUMHYD_00160	Metacyc	PWY-7247: &beta;-D-glucuronide and D-glucuronate degradation		RUMHYD_RS00690
RUMHYD_00160	Metacyc	GALACTUROCAT-PWY: D-galacturonate degradation I		RUMHYD_RS00690
RUMHYD_00165	Metacyc	PWY-3161: indole-3-acetate biosynthesis III (bacteria)		RUMHYD_RS00715
RUMHYD_00165	Metacyc	ARGDEG-V-PWY: L-arginine degradation X (arginine monooxygenase pathway)		RUMHYD_RS00715
RUMHYD_00165	Metacyc	PWY-5025: indole-3-acetate biosynthesis IV (bacteria)		RUMHYD_RS00715
RUMHYD_00165	Metacyc	PWY-7308: acrylonitrile degradation I		RUMHYD_RS00715
RUMHYD_00165	Metacyc	PWY-581: indole-3-acetate biosynthesis II		RUMHYD_RS00715
RUMHYD_00167	Metacyc	PWY-6535: 4-aminobutanoate degradation I		RUMHYD_RS00725
RUMHYD_00167	Metacyc	VALDEG-PWY: L-valine degradation I		RUMHYD_RS00725
RUMHYD_00167	Metacyc	PWY-4321: L-glutamate degradation IV		RUMHYD_RS00725
RUMHYD_00167	Metacyc	GLUDEG-I-PWY: GABA shunt		RUMHYD_RS00725
RUMHYD_00167	Metacyc	PWY-5022: 4-aminobutanoate degradation V		RUMHYD_RS00725
RUMHYD_00167	Metacyc	PWY-6537: 4-aminobutanoate degradation II		RUMHYD_RS00725
RUMHYD_00167	Metacyc	BETA-ALA-DEGRADATION-I-PWY: &beta;-alanine degradation I		RUMHYD_RS00725
RUMHYD_00167	Metacyc	PWY-6536: 4-aminobutanoate degradation III		RUMHYD_RS00725
RUMHYD_00167	Metacyc	P181-PWY: nicotine degradation I (pyridine pathway)		RUMHYD_RS00725
