Species	Locus_tag	Change	Pval	Padj	COG_categories	COG_numbers	KO_numbers	COG_annotations
F. prausnitzii	FAEPRAA2165_RS08320	-0.91349930719123	0.000443912226322779	0.00707823458435406	[V] Defense mechanisms	COG3077	KO:K07473	Antitoxin component of the RelBE or YafQ-DinJ toxin-antitoxin module
F. prausnitzii	FAEPRAA2165_RS08325	-0.966601070504655	0.000153309701095965	0.00318178466957102	[J] Translation, ribosomal structure and biogenesis	COG3041	KO:K19157	mRNA-degrading endonuclease (mRNA interferase) YafQ, toxin component of the YafQ-DinJ toxin-antitoxin module
F. prausnitzii	FAEPRAA2165_RS08370	0.966915790141547	0.00667495133042912	0.0467962405605152	[S] Function unknown	COG5294		Uncharacterized protein YxeA
F. prausnitzii	FAEPRAA2165_RS08740	-1.27658614261643	0.00012654041945453	0.00278069913339155	[H] Coenzyme transport and metabolism - [R] General function prediction only	COG0596		Pimeloyl-ACP methyl ester carboxylesterase
F. prausnitzii	FAEPRAA2165_RS08865	-1.26906785715486	0.00699323708558544	0.0483791401555712				
F. prausnitzii	FAEPRAA2165_RS09085	-0.799497087266499	0.00360471157506723	0.0306153662999857	[M] Cell wall/membrane/envelope biogenesis - [O] Posttranslational modification, protein turnover, chaperones	COG1086		NDP-sugar epimerase, includes UDP-GlcNAc-inverting 4,6-dehydratase FlaA1 and capsular polysaccharide biosynthesis protein EpsC
F. prausnitzii	FAEPRAA2165_RS09120	2.6461241067101	0.000219136435076726	0.00415247665018578	[E] Amino acid transport and metabolism - [R] General function prediction only	COG0493	KO:K00266	NADPH-dependent glutamate synthase beta chain or related oxidoreductase
F. prausnitzii	FAEPRAA2165_RS09150	-0.88890887429173	0.00150240214754682	0.0168617236731113			KO:K08884	
F. prausnitzii	FAEPRAA2165_RS09245	-0.667097655738826	0.00368088721175001	0.0309502252692164				
F. prausnitzii	FAEPRAA2165_RS09265	2.36566294313828	0.000430342890881169	0.00698973080530594				
F. prausnitzii	FAEPRAA2165_RS09270	3.50105428890852	0.000973491049559797	0.0127923572592908				
F. prausnitzii	FAEPRAA2165_RS09275	2.73336182630674	0.00040368010633693	0.00663914137151618				
F. prausnitzii	FAEPRAA2165_RS09280	2.45546184833479	0.00612289735926479	0.0435091755284713	[H] Coenzyme transport and metabolism	COG1893	KO:K00077	Ketopantoate reductase
F. prausnitzii	FAEPRAA2165_RS09295	3.30918974326192	9.45134978868275e-05	0.00229332813047453				
F. prausnitzii	FAEPRAA2165_RS09305	3.58450218319804	0.000230748015348406	0.00434105079234592	[R] General function prediction only	COG0491		Glyoxylase or a related metal-dependent hydrolase, beta-lactamase superfamily II
F. prausnitzii	FAEPRAA2165_RS09310	2.61898483684502	0.000695435302675529	0.0100473111408647				
F. prausnitzii	FAEPRAA2165_RS09320	2.86529510834742	1.01733255969081e-05	0.000429084619934109				
F. prausnitzii	FAEPRAA2165_RS09325	3.35311031453773	0.000120991875208852	0.00269403897818316	[R] General function prediction only	COG3976		Uncharacterized protein, contains FMN-binding domain
F. prausnitzii	FAEPRAA2165_RS09490	-2.20635389716799	1.28121677750404e-08	1.11679395772436e-06	[K] Transcription - [T] Signal transduction mechanisms	COG0745		DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain
F. prausnitzii	FAEPRAA2165_RS09495	-1.770955743112	2.52995538885739e-06	0.000137829861288793				
F. prausnitzii	FAEPRAA2165_RS09500	-1.93944097541784	1.81123298380584e-05	0.000631516567020302				
F. prausnitzii	FAEPRAA2165_RS09530	-0.950571506635013	0.00055265655260313	0.00850115814739521				
F. prausnitzii	FAEPRAA2165_RS09535	-0.695174359958595	0.00161754621237097	0.0178476090521101	[K] Transcription	COG1396		Transcriptional regulator, contains XRE-family HTH domain
F. prausnitzii	FAEPRAA2165_RS09540	-0.836943864040311	0.00382308335509782	0.0319404567846032				
F. prausnitzii	FAEPRAA2165_RS09835	2.69173931667896	0.00387150935494854	0.0322420285451925				
F. prausnitzii	FAEPRAA2165_RS09860	0.712255013173057	5.1661647517888e-06	0.000241241443320138	[K] Transcription	COG1327	KO:K07738	Transcriptional regulator NrdR, contains Zn-ribbon and ATP-cone domains
F. prausnitzii	FAEPRAA2165_RS09865	0.720028377958089	2.98364025350114e-05	0.000940026417217528	[U] Intracellular trafficking, secretion, and vesicular transport	COG0342	KO:K12257	Preprotein translocase subunit SecD
F. prausnitzii	FAEPRAA2165_RS09890	0.541851001593831	6.43192219500983e-05	0.0017162731163215	[R] General function prediction only	COG1768	KO:K07099	Predicted phosphohydrolase
F. prausnitzii	FAEPRAA2165_RS09905	0.910874568359409	5.58117441733681e-05	0.00158638816318867	[L] Replication, recombination and repair	COG0164	KO:K03470	Ribonuclease HII
F. prausnitzii	FAEPRAA2165_RS09910	0.84919689945263	0.000496104771190431	0.00772210700394629	[J] Translation, ribosomal structure and biogenesis	COG1161	KO:K14540	Ribosome biogenesis GTPase A
F. prausnitzii	FAEPRAA2165_RS09915	0.819478259100767	0.000428222423898582	0.00698973080530594	[U] Intracellular trafficking, secretion, and vesicular transport	COG0681	KO:K03100	Signal peptidase I
F. prausnitzii	FAEPRAA2165_RS09920	0.813800799130185	0.00111489587561812	0.0136236108165485	[J] Translation, ribosomal structure and biogenesis	COG0335	KO:K02884	Ribosomal protein L19
F. prausnitzii	FAEPRAA2165_RS09995	0.629108388379946	0.00030402085952778	0.00523035886621805	[J] Translation, ribosomal structure and biogenesis	COG0324	KO:K00791	tRNA A37 N6-isopentenylltransferase MiaA
F. prausnitzii	FAEPRAA2165_RS10000	0.50287706133354	0.0014536742147895	0.0163851641020454	[L] Replication, recombination and repair	COG0323	KO:K03572	DNA mismatch repair ATPase MutL
F. prausnitzii	FAEPRAA2165_RS10110	-1.68339448687481	1.11246290589087e-05	0.000454545390453848				
F. prausnitzii	FAEPRAA2165_RS10135	-1.31167391804327	0.00615232906753847	0.0435998387848594	[G] Carbohydrate transport and metabolism	COG0395	KO:K02026	ABC-type glycerol-3-phosphate transport system, permease component
F. prausnitzii	FAEPRAA2165_RS10150	-1.51068404366576	0.00249223419982153	0.0242274811618339	[G] Carbohydrate transport and metabolism	COG3010	KO:K01788	Putative N-acetylmannosamine-6-phosphate epimerase
F. prausnitzii	FAEPRAA2165_RS10155	-1.59539187014044	0.000979923322961746	0.012795520956493	[K] Transcription - [G] Carbohydrate transport and metabolism	COG1940	KO:K00845	Sugar kinase of the NBD/HSP70 family, may contain an N-terminal HTH domain
F. prausnitzii	FAEPRAA2165_RS10160	-1.325505558741	0.00672895836661057	0.0469232696764977	[E] Amino acid transport and metabolism	COG2755		Lysophospholipase L1 or related esterase
F. prausnitzii	FAEPRAA2165_RS10195	-0.678343735885909	0.00647869397669208	0.0456651880028296				
F. prausnitzii	FAEPRAA2165_RS10300	1.02885423487965	0.00247218342121201	0.0242274811618339				
F. prausnitzii	FAEPRAA2165_RS10340	0.775698321052775	0.00366693685143513	0.0309323866661383	[J] Translation, ribosomal structure and biogenesis	COG2384	KO:K06967	tRNA A22 N-methylase
F. prausnitzii	FAEPRAA2165_RS10345	0.876663041408938	2.60166758512843e-05	0.000829678138428151				
F. prausnitzii	FAEPRAA2165_RS10400	0.567911311411071	0.00583645496163363	0.0420449854674158	[S] Function unknown	COG4990		Uncharacterized protein YvpB
F. prausnitzii	FAEPRAA2165_RS10410	2.04303510989469	2.84476411547558e-06	0.000148781163239373	[O] Posttranslational modification, protein turnover, chaperones	COG0822	KO:K04488	NifU homolog involved in Fe-S cluster formation
F. prausnitzii	FAEPRAA2165_RS10415	1.45685301540404	0.000291478012149823	0.0051501013633229	[E] Amino acid transport and metabolism	COG1104	KO:K04487	Cysteine sulfinate desulfinase/cysteine desulfurase or related enzyme
F. prausnitzii	FAEPRAA2165_RS10460	1.49014048979901	0.00222365670437266	0.0223808044590596	[I] Lipid transport and metabolism	COG4667		Predicted phospholipase, patatin/cPLA2 family
F. prausnitzii	FAEPRAA2165_RS10480	-1.44015621388302	1.28133584793132e-05	0.00050010346900603			KO:K07813	
F. prausnitzii	FAEPRAA2165_RS10545	1.24418664039183	9.04454804353539e-06	0.000387729395636804				
F. prausnitzii	FAEPRAA2165_RS10555	-1.18133102920385	6.78752174833586e-05	0.00177493693718983				
F. prausnitzii	FAEPRAA2165_RS10565	-0.834412960127946	0.000385579556487027	0.00638158569755428	[S] Function unknown	COG1649		Uncharacterized lipoprotein YddW, UPF0748 family
F. prausnitzii	FAEPRAA2165_RS10675	-1.59649667037392	0.000244665525086184	0.0044741283083942	[T] Signal transduction mechanisms	COG0642		Signal transduction histidine kinase
F. prausnitzii	FAEPRAA2165_RS10680	-1.56248039041798	0.000142343522480631	0.00302624643322643				
F. prausnitzii	FAEPRAA2165_RS10685	-0.632322564703665	4.05944238921291e-05	0.00120630020997634				
F. prausnitzii	FAEPRAA2165_RS10735	-0.90556764155544	1.33147362826147e-08	1.12316243158185e-06	[U] Intracellular trafficking, secretion, and vesicular transport	COG0805	KO:K03118	Sec-independent protein secretion pathway component TatC
F. prausnitzii	FAEPRAA2165_RS10740	-0.951620017831746	0.00268796897124792	0.025618833081518	[U] Intracellular trafficking, secretion, and vesicular transport	COG1826	KO:K03116	Sec-independent protein translocase protein TatA
F. prausnitzii	FAEPRAA2165_RS10775	0.973672160449023	0.00135674729349165	0.0155609393529854				
F. prausnitzii	FAEPRAA2165_RS10795	0.569182944904731	0.00210879264676035	0.0217964141157246	[S] Function unknown	COG3641	KO:K07035	Uncharacterized membrane protein (does not regulate perfringolysin O expression)
F. prausnitzii	FAEPRAA2165_RS10850	1.16174528678734	0.00248416394177983	0.0242274811618339	[E] Amino acid transport and metabolism - [K] Transcription	COG1167	KO:K00375	DNA-binding transcriptional regulator, MocR family, contains an aminotransferase domain
F. prausnitzii	FAEPRAA2165_RS10860	-0.753498792326856	0.00107358483526697	0.0133879374376073	[O] Posttranslational modification, protein turnover, chaperones	COG0652	KO:K03768	Peptidyl-prolyl cis-trans isomerase (rotamase) - cyclophilin family
F. prausnitzii	FAEPRAA2165_RS10900	-0.524882582882094	0.00587914822770761	0.0422361885039984	[K] Transcription	COG0583		DNA-binding transcriptional regulator, LysR family
F. prausnitzii	FAEPRAA2165_RS10960	-1.44086188432441	0.00107786296070305	0.0133879374376073	[T] Signal transduction mechanisms - [K] Transcription	COG0745		DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain
F. prausnitzii	FAEPRAA2165_RS10980	-1.87387409099592	5.6549867277683e-06	0.000259434917423054				
F. prausnitzii	FAEPRAA2165_RS10985	-0.819996021865419	0.00475246173720714	0.0361900108480584	[T] Signal transduction mechanisms	COG2199		GGDEF domain, diguanylate cyclase (c-di-GMP synthetase) or its enzymatically inactive variants
F. prausnitzii	FAEPRAA2165_RS11205	1.20676499747737	0.00120396614942823	0.0142460247997956			KO:K01154	
F. prausnitzii	FAEPRAA2165_RS11400	-1.45886136697537	3.8848610884995e-06	0.000188127995304189				
F. prausnitzii	FAEPRAA2165_RS11440	-0.683213711773156	0.00550067939028822	0.0410126391672539	[C] Energy production and conversion	COG1866	KO:K01610	Phosphoenolpyruvate carboxykinase, ATP-dependent
F. prausnitzii	FAEPRAA2165_RS11460	2.12030408004455	9.75117172993704e-05	0.00229332813047453				
F. prausnitzii	FAEPRAA2165_RS11465	2.43447691864677	0.000110341538471348	0.00250907063567456	[E] Amino acid transport and metabolism	COG1687		Branched-chain amino acid transport protein AzlD
F. prausnitzii	FAEPRAA2165_RS11550	1.68816378401255	0.00576317953365448	0.0417817110032249				
F. prausnitzii	FAEPRAA2165_RS11555	1.99923429419503	0.00414585281935738	0.0333581696080601				
F. prausnitzii	FAEPRAA2165_RS11580	-0.934722294937126	0.00279514902336958	0.0260746584002669				
F. prausnitzii	FAEPRAA2165_RS11595	-1.01301856907145	0.00317942656557667	0.028473289277339				
F. prausnitzii	FAEPRAA2165_RS11765	0.923006485881745	0.00297945529821882	0.0270530402945911				
F. prausnitzii	FAEPRAA2165_RS11770	2.12119650261	1.66659929080143e-06	9.90490260328578e-05	[J] Translation, ribosomal structure and biogenesis	COG0024	KO:K01265	Methionine aminopeptidase
F. prausnitzii	FAEPRAA2165_RS11775	2.03999232418101	3.33389035452941e-06	0.0001676562168672	[F] Nucleotide transport and metabolism	COG0563	KO:K00939	Adenylate kinase or related kinase
F. prausnitzii	FAEPRAA2165_RS11780	1.44548709163052	0.000167365203618765	0.00336661544202362	[U] Intracellular trafficking, secretion, and vesicular transport	COG0201	KO:K03076	Preprotein translocase subunit SecY
F. prausnitzii	FAEPRAA2165_RS11785	1.40586378790874	9.48035941143877e-05	0.00229332813047453	[J] Translation, ribosomal structure and biogenesis	COG0200	KO:K02876	Ribosomal protein L15
F. prausnitzii	FAEPRAA2165_RS11790	1.48284282164219	6.33200978831576e-05	0.00170703150478822	[J] Translation, ribosomal structure and biogenesis	COG1841	KO:K02907	Ribosomal protein L30/L7E
F. prausnitzii	FAEPRAA2165_RS11795	1.38903087296657	0.000140918873130256	0.00302051519045589	[J] Translation, ribosomal structure and biogenesis	COG0098	KO:K02988	Ribosomal protein S5
F. prausnitzii	FAEPRAA2165_RS11800	1.3944154468877	0.000178700696267706	0.00351572734006162	[J] Translation, ribosomal structure and biogenesis	COG0256	KO:K02881	Ribosomal protein L18
F. prausnitzii	FAEPRAA2165_RS11805	1.45027327772452	0.000121566577218207	0.00269403897818316	[J] Translation, ribosomal structure and biogenesis	COG0097	KO:K02933	Ribosomal protein L6P/L9E
F. prausnitzii	FAEPRAA2165_RS11810	1.32049546833602	0.000383730146431208	0.00638158569755428	[J] Translation, ribosomal structure and biogenesis	COG0096	KO:K02994	Ribosomal protein S8
F. prausnitzii	FAEPRAA2165_RS11815	1.73120042570163	3.35694872116073e-05	0.00104505010783754	[J] Translation, ribosomal structure and biogenesis	COG0199	KO:K02954	Ribosomal protein S14
F. prausnitzii	FAEPRAA2165_RS11820	1.67163273389404	3.96938905631026e-05	0.00120630020997634	[J] Translation, ribosomal structure and biogenesis	COG0094	KO:K02931	Ribosomal protein L5
F. prausnitzii	FAEPRAA2165_RS11825	1.59621673643848	6.13979804816695e-05	0.00167245540582881	[J] Translation, ribosomal structure and biogenesis	COG0198	KO:K02895	Ribosomal protein L24
F. prausnitzii	FAEPRAA2165_RS11830	1.6240599794002	4.9282753239826e-05	0.00144802696317017	[J] Translation, ribosomal structure and biogenesis	COG0093	KO:K02874	Ribosomal protein L14
F. prausnitzii	FAEPRAA2165_RS11835	1.54836908543132	9.7144249935162e-05	0.00229332813047453	[J] Translation, ribosomal structure and biogenesis	COG0186	KO:K02961	Ribosomal protein S17
F. prausnitzii	FAEPRAA2165_RS11840	1.98023847613396	2.63189855097488e-06	0.000140457443077537	[J] Translation, ribosomal structure and biogenesis	COG0255	KO:K02904	Ribosomal protein L29
F. prausnitzii	FAEPRAA2165_RS11845	1.80760257201582	2.23408198867394e-05	0.00075871745459511	[J] Translation, ribosomal structure and biogenesis	COG0197	KO:K02878	Ribosomal protein L16/L10AE
F. prausnitzii	FAEPRAA2165_RS11850	1.66795543227621	6.62676645789982e-05	0.00175040346337455	[J] Translation, ribosomal structure and biogenesis	COG0092	KO:K02982	Ribosomal protein S3
F. prausnitzii	FAEPRAA2165_RS11855	1.69207453550988	6.00119026833776e-05	0.00165190658438981	[J] Translation, ribosomal structure and biogenesis	COG0091	KO:K02890	Ribosomal protein L22
F. prausnitzii	FAEPRAA2165_RS11860	1.929843712929	5.86159382968362e-06	0.000264277032148667	[J] Translation, ribosomal structure and biogenesis	COG0185	KO:K02965	Ribosomal protein S19
F. prausnitzii	FAEPRAA2165_RS11865	1.71327301022188	8.21212064193241e-05	0.00208492189113138	[J] Translation, ribosomal structure and biogenesis	COG0090	KO:K02886	Ribosomal protein L2
F. prausnitzii	FAEPRAA2165_RS11870	1.72935665838558	5.86939954272631e-05	0.0016477016923461	[J] Translation, ribosomal structure and biogenesis	COG0089	KO:K02892	Ribosomal protein L23
F. prausnitzii	FAEPRAA2165_RS11875	1.79763447541672	8.8197481628841e-05	0.0021965372805659	[J] Translation, ribosomal structure and biogenesis	COG0088	KO:K02926	Ribosomal protein L4
F. prausnitzii	FAEPRAA2165_RS11880	1.76865724114648	0.000103270649701632	0.00236888376289269	[J] Translation, ribosomal structure and biogenesis	COG0087	KO:K02906	Ribosomal protein L3
F. prausnitzii	FAEPRAA2165_RS11885	1.41977723806308	0.00101646548210666	0.0128408562111542	[J] Translation, ribosomal structure and biogenesis	COG0051	KO:K02946	Ribosomal protein S10
F. prausnitzii	FAEPRAA2165_RS11890	1.17973411129729	0.00404287871882705	0.0330657077530305	[J] Translation, ribosomal structure and biogenesis	COG1293		Predicted component of the ribosome quality control (RQC) complex, YloA/Tae2 family, contains fibronectin-binding (FbpA) and DUF814 domains
F. prausnitzii	FAEPRAA2165_RS11895	1.15857683473215	0.0028521674281689	0.0263080807810361	[H] Coenzyme transport and metabolism	COG0327		Putative GTP cyclohydrolase 1 type 2, NIF3 family
F. prausnitzii	FAEPRAA2165_RS11905	0.505830849515266	0.00200242402778235	0.0210294732234974				
F. prausnitzii	FAEPRAA2165_RS12020	-0.544443285532632	0.0016596521503058	0.0182352536682759	[G] Carbohydrate transport and metabolism	COG3594		Fucose 4-O-acetylase or related acetyltransferase
F. prausnitzii	FAEPRAA2165_RS12035	-1.64169567480745	0.00271500326290406	0.0257236722191816			KO:K07027	
F. prausnitzii	FAEPRAA2165_RS12065	-4.35564177149319	3.37159391963984e-16	4.89817672214344e-14	[H] Coenzyme transport and metabolism	COG2082	KO:K06042	Precorrin isomerase
F. prausnitzii	FAEPRAA2165_RS12070	-4.43029569923978	2.2493041123408e-24	8.40275750538743e-22	[H] Coenzyme transport and metabolism	COG1492	KO:K02232	Cobyric acid synthase
F. prausnitzii	FAEPRAA2165_RS12075	-4.19149317426026	4.59897211571178e-18	8.01754138839087e-16	[E] Amino acid transport and metabolism	COG0079	KO:K04720	Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase
F. prausnitzii	FAEPRAA2165_RS12080	-4.32658901024227	3.89642532483754e-19	7.27796587460726e-17	[H] Coenzyme transport and metabolism	COG1270	KO:K02227	Cobalamin biosynthesis protein CobD/CbiB
F. prausnitzii	FAEPRAA2165_RS12085	-3.8907286280011	8.01863221035664e-13	9.53123783185573e-11	[G] Carbohydrate transport and metabolism	COG0406	KO:K02226	Broad specificity phosphatase PhoE
F. prausnitzii	FAEPRAA2165_RS12090	-3.98759110390479	1.01911680627572e-17	1.66561903025688e-15			KO:K02231	
F. prausnitzii	FAEPRAA2165_RS12095	-3.68786396071979	3.65425708699586e-14	4.77794114124709e-12	[H] Coenzyme transport and metabolism	COG0368	KO:K02233	Cobalamin synthase
F. prausnitzii	FAEPRAA2165_RS12110	-4.08389857800874	2.82520271645847e-15	3.88837110712574e-13	[H] Coenzyme transport and metabolism	COG2038	KO:K00768	NaMN:DMB phosphoribosyltransferase
F. prausnitzii	FAEPRAA2165_RS12115	-4.2855320795807	3.24870316113956e-22	8.49535876637996e-20	[H] Coenzyme transport and metabolism	COG1797	KO:K02224	Cobyrinic acid a,c-diamide synthase
F. prausnitzii	FAEPRAA2165_RS12120	-4.34901538179582	5.90388850624709e-20	1.28655570365301e-17	[H] Coenzyme transport and metabolism	COG2242	KO:K00595	Precorrin-6B methylase 2
F. prausnitzii	FAEPRAA2165_RS12125	-4.46088606907607	5.1758847678529e-28	2.70698773358707e-25	[H] Coenzyme transport and metabolism	COG2099	KO:K05895	Precorrin-6x reductase
F. prausnitzii	FAEPRAA2165_RS12130	-4.5339159029407	2.57272182064845e-29	1.68191689024892e-26	[H] Coenzyme transport and metabolism	COG1010	KO:K05934	Precorrin-3B methylase
F. prausnitzii	FAEPRAA2165_RS12135	-4.39162134175054	1.05503868733244e-16	1.62289774551432e-14	[H] Coenzyme transport and metabolism	COG2073	KO:K02189	Cobalamin biosynthesis protein CbiG
F. prausnitzii	FAEPRAA2165_RS12140	-4.42019948566809	1.10284782543049e-26	4.80657843916789e-24	[H] Coenzyme transport and metabolism	COG2875	KO:K05936	Precorrin-4 methylase
F. prausnitzii	FAEPRAA2165_RS12145	-4.52177963845132	9.93909876437469e-24	3.24884290860498e-21	[H] Coenzyme transport and metabolism	COG1903	KO:K02188	Cobalamin biosynthesis protein CbiD
F. prausnitzii	FAEPRAA2165_RS12150	-4.76280982650927	1.8903882073551e-23	5.49262795803732e-21	[P] Inorganic ion transport and metabolism	COG0609	KO:K02015	ABC-type Fe3+-siderophore transport system, permease component
F. prausnitzii	FAEPRAA2165_RS12155	-4.81604182947038	5.92755200071954e-33	5.16684949396053e-30	[P] Inorganic ion transport and metabolism	COG0614	KO:K02016	ABC-type Fe3+-hydroxamate transport system, periplasmic component
F. prausnitzii	FAEPRAA2165_RS12160	-5.05605916627433	1.05587908003558e-41	1.38056189714652e-38				
F. prausnitzii	FAEPRAA2165_RS12165	-6.77076360187371	4.52007060692208e-61	1.18199846371012e-57	[H] Coenzyme transport and metabolism	COG4822		Cobalamin biosynthesis protein CbiK, Co2+ chelatase
F. prausnitzii	FAEPRAA2165_RS12185	-1.0632322979418	0.00266201544304833	0.0254997948635699	[R] General function prediction only	COG1040		Predicted amidophosphoribosyltransferases
F. prausnitzii	FAEPRAA2165_RS12190	-0.858361383713854	0.00448941484816665	0.0350119616056747				
F. prausnitzii	FAEPRAA2165_RS12215	1.01565425988045	0.000578782961590388	0.0086983761181544	[S] Function unknown	COG3543	KO:K09706	Uncharacterized protein
F. prausnitzii	FAEPRAA2165_RS12395	2.03993447956195	0.00404009438038068	0.0330657077530305	[U] Intracellular trafficking, secretion, and vesicular transport	COG3451		Type IV secretory pathway, VirB4 component
F. prausnitzii	FAEPRAA2165_RS12605	-2.7149066700934	1.23859061941417e-06	7.89979138967816e-05	[S] Function unknown	COG4720		Uncharacterized membrane protein
F. prausnitzii	FAEPRAA2165_RS12610	-2.58657093576155	6.25378871727256e-07	4.3035940778073e-05	[H] Coenzyme transport and metabolism	COG0285	KO:K11754	Folylpolyglutamate synthase/Dihydropteroate synthase
F. prausnitzii	FAEPRAA2165_RS12655	-0.887782315833075	0.00108842783987395	0.0133879374376073				
F. prausnitzii	FAEPRAA2165_RS12720	-2.32735405934602	1.2631655626882e-05	0.00050010346900603				
F. prausnitzii	FAEPRAA2165_RS12725	-2.29281261733521	0.000328711774860606	0.00558169669649665				
F. prausnitzii	FAEPRAA2165_RS12770	2.51882873278499	1.40617298936259e-05	0.000529806581582501	[F] Nucleotide transport and metabolism	COG2252	KO:K06901	Xanthine/uracil/vitamin C permease, AzgA family
F. prausnitzii	FAEPRAA2165_RS12865	1.52683287188241	0.000872367206411275	0.0118814596081536	[R] General function prediction only	COG1033	KO:K07003	Predicted exporter protein, RND superfamily
F. prausnitzii	FAEPRAA2165_RS12870	1.48451335850418	0.00215276792207915	0.0219518708020801			KO:K01421	
F. prausnitzii	FAEPRAA2165_RS12880	1.05422478828401	0.000965784373763971	0.0127923572592908	[S] Function unknown	COG3610		Uncharacterized membrane protein YjjB, DUF3815 family
F. prausnitzii	FAEPRAA2165_RS12930	-1.33922566492207	1.90705528154953e-05	0.00065617757384895				
F. prausnitzii	FAEPRAA2165_RS12935	-0.912519848911246	0.000725581969430279	0.0103682887981431	[G] Carbohydrate transport and metabolism	COG3839	KO:K10112	ABC-type sugar transport system, ATPase component
F. prausnitzii	FAEPRAA2165_RS12985	0.968673568696829	0.00459199516319214	0.0355376531454948	[P] Inorganic ion transport and metabolism - [H] Coenzyme transport and metabolism	COG1120	KO:K02013	ABC-type cobalamin/Fe3+-siderophores transport system, ATPase component
F. prausnitzii	FAEPRAA2165_RS13000	-0.82309066009017	0.000463338594195851	0.00729897845675995				
F. prausnitzii	FAEPRAA2165_RS13005	-0.868268807578711	0.000645230562658022	0.0094790894457906	[G] Carbohydrate transport and metabolism	COG1653	KO:K02027	ABC-type glycerol-3-phosphate transport system, periplasmic component
F. prausnitzii	FAEPRAA2165_RS13200	1.20248170938201	0.000964564660611177	0.0127923572592908	[J] Translation, ribosomal structure and biogenesis	COG0292	KO:K02887	Ribosomal protein L20
F. prausnitzii	FAEPRAA2165_RS13205	1.03023232424337	0.00577039474023875	0.0417817110032249	[J] Translation, ribosomal structure and biogenesis	COG0291	KO:K02916	Ribosomal protein L35
F. prausnitzii	FAEPRAA2165_RS13230	-1.97867327182567	0.000187745095802016	0.00363669204090572	[T] Signal transduction mechanisms	COG0642		Signal transduction histidine kinase
F. prausnitzii	FAEPRAA2165_RS13235	-2.03547315027915	0.000201168337708829	0.00383981900079262	[K] Transcription - [T] Signal transduction mechanisms	COG0745		DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain
F. prausnitzii	FAEPRAA2165_RS13240	-6.88050089218162	1.80319960334183e-19	3.62720535595298e-17				
F. prausnitzii	FAEPRAA2165_RS13245	-5.41207353402241	1.3112902868389e-09	1.27000892595694e-07	[M] Cell wall/membrane/envelope biogenesis	COG0451	KO:K00091	Nucleoside-diphosphate-sugar epimerase
F. prausnitzii	FAEPRAA2165_RS13250	-4.65278963080858	3.73014314483653e-07	2.70953453437431e-05	[R] General function prediction only - [I] Lipid transport and metabolism - [Q] Secondary metabolites biosynthesis, transport and catabolism	COG1028		NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family
F. prausnitzii	FAEPRAA2165_RS13325	-1.27987594487401	0.000762613034407533	0.0106076227924239	[S] Function unknown	COG4443		Uncharacterized protein
F. prausnitzii	FAEPRAA2165_RS13330	-1.02128334360525	0.00334146199725812	0.0295809729026328				
F. prausnitzii	FAEPRAA2165_RS13425	-0.978972654288277	0.00305279747079197	0.0275278116762793	[T] Signal transduction mechanisms - [K] Transcription	COG0745	KO:K07667	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain
F. prausnitzii	FAEPRAA2165_RS13430	-1.09982095594292	0.00194326551682294	0.0206570704328943			KO:K07646	
F. prausnitzii	FAEPRAA2165_RS13450	-1.87498693430767	0.00291588909260941	0.0266422619376074	[V] Defense mechanisms	COG1131	KO:K01990	ABC-type multidrug transport system, ATPase component
F. prausnitzii	FAEPRAA2165_RS13455	-1.85751745393388	0.00550899224183538	0.0410126391672539				
F. prausnitzii	FAEPRAA2165_RS13480	3.6766268905736	0.00117555991324207	0.0141066215214715	[P] Inorganic ion transport and metabolism - [E] Amino acid transport and metabolism	COG1173	KO:K15586	ABC-type dipeptide/oligopeptide/nickel transport system, permease component
F. prausnitzii	FAEPRAA2165_RS13490	3.08530610647328	7.73881254374408e-06	0.000342999911896454	[E] Amino acid transport and metabolism	COG0747	KO:K15584	ABC-type transport system, periplasmic component
F. prausnitzii	FAEPRAA2165_RS13510	2.15871861700933	0.000434125807631882	0.00699574654099757	[V] Defense mechanisms	COG1132	KO:K06147	ABC-type multidrug transport system, ATPase and permease component
F. prausnitzii	FAEPRAA2165_RS13515	2.00599116315281	0.00201973070745828	0.0211263832000137	[V] Defense mechanisms	COG1132	KO:K06147	ABC-type multidrug transport system, ATPase and permease component
F. prausnitzii	FAEPRAA2165_RS13700	0.959819578112747	0.00556102958133643	0.0411338684222432				
F. prausnitzii	FAEPRAA2165_RS13735	0.456737356258227	0.0063015829513552	0.0445368632913348				
F. prausnitzii	FAEPRAA2165_RS13745	-1.5737928463464	0.000531442932837373	0.00822321461165521				
F. prausnitzii	FAEPRAA2165_RS13775	1.13882963200629	0.0021343367635292	0.0219518708020801				
F. prausnitzii	FAEPRAA2165_RS13840	-1.50400351120804	3.75779756021083e-08	3.07082519373479e-06	[T] Signal transduction mechanisms - [K] Transcription	COG0745		DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain
